Interval,Sample #,Date/Time,Light/Dark,Start Time,End Time,Duration (s),Weight (g),Accumulated (g),
1,1,9/15/2014 5:15:59 PM,Light,3/16/1980 5:15:40 PM,3/16/1980 5:15:48 PM,8,0.05,0.05,
1,2,9/15/2014 5:20:48 PM,Light,3/16/1980 5:20:32 PM,3/16/1980 5:20:38 PM,6,-0.22,-0.17,
1,3,9/15/2014 5:21:24 PM,Light,3/16/1980 5:20:57 PM,3/16/1980 5:21:13 PM,16,-0.07,-0.24,
1,4,9/15/2014 5:22:01 PM,Light,3/16/1980 5:21:48 PM,3/16/1980 5:21:51 PM,3,0.18,-0.07,
1,5,9/15/2014 5:23:05 PM,Light,3/16/1980 5:22:47 PM,3/16/1980 5:22:54 PM,7,-0.25,-0.32,
1,6,9/15/2014 5:26:12 PM,Light,3/16/1980 5:25:57 PM,3/16/1980 5:26:01 PM,4,0.06,-0.25,
2,7,9/15/2014 5:43:44 PM,Light,3/16/1980 5:43:18 PM,3/16/1980 5:43:33 PM,15,0.04,-0.21,
3,8,9/15/2014 6:12:16 PM,Light,3/16/1980 6:11:37 PM,3/16/1980 6:12:06 PM,29,0.05,-0.15,
3,9,9/15/2014 6:16:37 PM,Light,3/16/1980 6:16:11 PM,3/16/1980 6:16:26 PM,15,-0.13,-0.29,
3,10,9/15/2014 6:17:46 PM,Light,3/16/1980 6:17:29 PM,3/16/1980 6:17:35 PM,6,-0.03,-0.32,
3,11,9/15/2014 6:28:19 PM,Light,3/16/1980 6:27:49 PM,3/16/1980 6:28:08 PM,19,0.06,-0.25,
4,12,9/15/2014 6:42:44 PM,Light,3/16/1980 6:41:23 PM,3/16/1980 6:42:33 PM,70,-0.06,-0.31,
4,13,9/15/2014 6:45:44 PM,Light,3/16/1980 6:44:09 PM,3/16/1980 6:45:33 PM,84,0.06,-0.25,
5,14,9/15/2014 6:57:24 PM,Dark,3/16/1980 6:57:04 PM,3/16/1980 6:57:13 PM,9,0.03,-0.22,
5,15,9/15/2014 7:02:45 PM,Dark,3/16/1980 7:02:20 PM,3/16/1980 7:02:34 PM,14,0.05,-0.17,
5,16,9/15/2014 7:05:42 PM,Dark,3/16/1980 7:05:25 PM,3/16/1980 7:05:31 PM,6,-0.07,-0.25,
5,17,9/15/2014 7:10:02 PM,Dark,3/16/1980 7:09:42 PM,3/16/1980 7:09:52 PM,10,0.06,-0.19,
6,18,9/15/2014 7:27:05 PM,Dark,3/16/1980 7:23:10 PM,3/16/1980 7:26:55 PM,225,0.18,-0.01,
6,19,9/15/2014 7:32:46 PM,Dark,3/16/1980 7:32:30 PM,3/16/1980 7:32:36 PM,6,0.03,0.02,
7,20,9/15/2014 7:51:04 PM,Dark,3/16/1980 7:49:32 PM,3/16/1980 7:50:54 PM,82,0.04,0.06,
7,21,9/15/2014 7:54:54 PM,Dark,3/16/1980 7:53:11 PM,3/16/1980 7:54:43 PM,92,0.04,0.10,
7,22,9/15/2014 8:05:25 PM,Dark,3/16/1980 8:02:59 PM,3/16/1980 8:05:14 PM,135,0.16,0.26,
7,23,9/15/2014 8:07:49 PM,Dark,3/16/1980 8:07:34 PM,3/16/1980 8:07:38 PM,4,0.06,0.32,
7,24,9/15/2014 8:12:28 PM,Dark,3/16/1980 8:12:05 PM,3/16/1980 8:12:17 PM,12,-0.08,0.25,
8,25,9/15/2014 8:18:12 PM,Dark,3/16/1980 8:16:04 PM,3/16/1980 8:18:01 PM,117,0.08,0.33,
8,26,9/15/2014 8:19:15 PM,Dark,3/16/1980 8:18:20 PM,3/16/1980 8:19:05 PM,45,0.05,0.38,
8,27,9/15/2014 8:25:38 PM,Dark,3/16/1980 8:25:15 PM,3/16/1980 8:25:27 PM,12,-0.06,0.32,
8,28,9/15/2014 8:27:54 PM,Dark,3/16/1980 8:25:43 PM,3/16/1980 8:27:43 PM,120,0.15,0.47,
8,29,9/15/2014 8:29:52 PM,Dark,3/16/1980 8:29:33 PM,3/16/1980 8:29:41 PM,8,-0.06,0.41,
8,30,9/15/2014 8:38:04 PM,Dark,3/17/1980 8:35:46 PM,3/17/1980 8:37:54 PM,128,0.07,0.48,
9,31,9/15/2014 8:41:16 PM,Dark,3/17/1980 8:41:01 PM,3/17/1980 8:41:05 PM,4,0.15,0.63,
9,32,9/15/2014 8:53:43 PM,Dark,3/17/1980 8:51:53 PM,3/17/1980 8:53:33 PM,100,0.07,0.70,
9,33,9/15/2014 8:54:35 PM,Dark,3/17/1980 8:54:15 PM,3/17/1980 8:54:25 PM,10,-0.05,0.65,
