Interval,Sample #,Date/Time,Light/Dark,Start Time,End Time,Duration (s),Weight (g),Accumulated (g),
1,1,9/15/2014 5:19:12 PM,Light,3/16/1980 5:18:56 PM,3/16/1980 5:19:01 PM,5,-0.24,-0.24,
1,2,9/15/2014 5:27:32 PM,Light,3/16/1980 5:21:35 PM,3/16/1980 5:27:21 PM,346,-0.05,-0.29,
1,3,9/15/2014 5:28:05 PM,Light,3/16/1980 5:27:39 PM,3/16/1980 5:27:55 PM,16,-0.11,-0.39,
1,4,9/15/2014 5:32:23 PM,Light,3/16/1980 5:32:08 PM,3/16/1980 5:32:13 PM,5,-0.08,-0.47,
2,5,9/15/2014 5:43:00 PM,Light,3/16/1980 5:38:26 PM,3/16/1980 5:42:49 PM,263,0.14,-0.33,
2,6,9/15/2014 5:58:56 PM,Light,3/16/1980 5:53:53 PM,3/16/1980 5:58:45 PM,292,-0.03,-0.36,
3,7,9/15/2014 6:08:37 PM,Light,3/16/1980 6:08:16 PM,3/16/1980 6:08:26 PM,10,0.04,-0.32,
3,8,9/15/2014 6:20:33 PM,Light,3/16/1980 6:16:14 PM,3/16/1980 6:20:22 PM,248,-0.15,-0.47,
3,9,9/15/2014 6:25:06 PM,Light,3/16/1980 6:24:50 PM,3/16/1980 6:24:56 PM,6,0.04,-0.43,
4,10,9/15/2014 6:44:22 PM,Light,3/16/1980 6:40:01 PM,3/16/1980 6:44:12 PM,251,-0.13,-0.56,
4,11,9/15/2014 6:46:11 PM,Light,3/16/1980 6:45:50 PM,3/16/1980 6:46:00 PM,10,0.08,-0.48,
5,12,9/15/2014 7:00:02 PM,Light,3/16/1980 6:59:36 PM,3/16/1980 6:59:51 PM,15,0.09,-0.39,
5,13,9/15/2014 7:00:58 PM,Light,3/16/1980 7:00:43 PM,3/16/1980 7:00:48 PM,5,-0.18,-0.58,
5,14,9/15/2014 7:11:40 PM,Light,3/16/1980 7:11:03 PM,3/16/1980 7:11:29 PM,26,-0.04,-0.62,
5,15,9/15/2014 7:18:24 PM,Light,3/16/1980 7:18:10 PM,3/16/1980 7:18:14 PM,4,0.18,-0.43,
5,16,9/15/2014 7:18:42 PM,Light,3/16/1980 7:18:26 PM,3/16/1980 7:18:32 PM,6,0.03,-0.40,
