Interval,Sample #,Date/Time,Light/Dark,Start Time,End Time,Duration (s),Weight (g),Accumulated (g),
3,1,9/15/2014 6:25:20 PM,Light,3/16/1980 6:25:00 PM,3/16/1980 6:25:10 PM,10,0.25,0.25,
6,2,9/15/2014 7:40:50 PM,Dark,3/16/1980 7:40:37 PM,3/16/1980 7:40:39 PM,2,0.05,0.31,
7,3,9/15/2014 7:55:00 PM,Dark,3/16/1980 7:54:27 PM,3/16/1980 7:54:49 PM,22,0.13,0.43,
7,4,9/15/2014 8:01:58 PM,Dark,3/16/1980 8:01:44 PM,3/16/1980 8:01:48 PM,4,-0.04,0.40,
8,5,9/15/2014 8:37:00 PM,Dark,3/17/1980 8:36:46 PM,3/17/1980 8:36:49 PM,3,0.09,0.49,
10,6,9/15/2014 9:05:31 PM,Dark,3/17/1980 9:05:17 PM,3/17/1980 9:05:20 PM,3,-0.14,0.34,
10,7,9/15/2014 9:23:00 PM,Dark,3/17/1980 9:22:38 PM,3/17/1980 9:22:50 PM,12,0.04,0.38,
11,8,9/15/2014 9:52:56 PM,Dark,3/17/1980 9:51:05 PM,3/17/1980 9:52:45 PM,100,0.05,0.43,
12,9,9/15/2014 9:58:39 PM,Dark,3/17/1980 9:58:27 PM,3/17/1980 9:58:29 PM,2,0.10,0.53,
13,10,9/15/2014 10:22:36 PM,Dark,3/17/1980 10:20:14 PM,3/17/1980 10:22:26 PM,132,0.09,0.62,
13,11,9/15/2014 10:23:28 PM,Dark,3/17/1980 10:23:13 PM,3/17/1980 10:23:17 PM,4,0.15,0.77,
13,12,9/15/2014 10:28:58 PM,Dark,3/17/1980 10:28:25 PM,3/17/1980 10:28:47 PM,22,-0.09,0.68,
13,13,9/15/2014 10:35:28 PM,Dark,3/17/1980 10:34:22 PM,3/17/1980 10:35:18 PM,56,0.04,0.72,
13,14,9/15/2014 10:41:57 PM,Dark,3/17/1980 10:40:51 PM,3/17/1980 10:41:46 PM,55,0.03,0.75,
14,15,9/15/2014 10:47:24 PM,Dark,3/17/1980 10:46:36 PM,3/17/1980 10:47:13 PM,37,0.03,0.78,
14,16,9/15/2014 10:56:38 PM,Dark,3/17/1980 10:55:54 PM,3/17/1980 10:56:27 PM,33,0.03,0.81,
15,17,9/15/2014 11:12:11 PM,Dark,3/17/1980 11:11:41 PM,3/17/1980 11:12:00 PM,19,0.05,0.86,
15,18,9/15/2014 11:15:03 PM,Dark,3/17/1980 11:14:27 PM,3/17/1980 11:14:53 PM,26,0.03,0.90,
15,19,9/15/2014 11:20:25 PM,Dark,3/17/1980 11:20:08 PM,3/17/1980 11:20:15 PM,7,0.04,0.93,
15,20,9/15/2014 11:25:20 PM,Dark,3/17/1980 11:25:04 PM,3/17/1980 11:25:10 PM,6,0.03,0.97,
15,21,9/15/2014 11:28:22 PM,Dark,3/17/1980 11:27:28 PM,3/17/1980 11:28:11 PM,43,0.04,1.01,
16,22,9/15/2014 11:42:34 PM,Dark,3/17/1980 11:42:08 PM,3/17/1980 11:42:23 PM,15,0.04,1.04,
16,23,9/15/2014 11:58:35 PM,Dark,3/17/1980 11:58:22 PM,3/17/1980 11:58:24 PM,2,0.12,1.17,
16,24,9/16/2014 12:00:12 AM,Dark,3/17/1980 11:59:39 PM,3/17/1980 12:00:01 AM,22,0.18,1.35,
17,25,9/16/2014 12:07:25 AM,Dark,3/17/1980 12:05:58 AM,3/17/1980 12:07:15 AM,77,0.04,1.38,
17,26,9/16/2014 12:14:00 AM,Dark,3/17/1980 12:13:07 AM,3/17/1980 12:13:49 AM,42,0.07,1.45,
17,27,9/16/2014 12:15:35 AM,Dark,3/17/1980 12:14:39 AM,3/17/1980 12:15:24 AM,45,0.24,1.69,
17,28,9/16/2014 12:24:06 AM,Dark,3/17/1980 12:23:45 AM,3/17/1980 12:23:55 AM,10,-0.03,1.66,
17,29,9/16/2014 12:28:29 AM,Dark,3/17/1980 12:27:10 AM,3/17/1980 12:28:18 AM,68,0.04,1.69,
18,30,9/16/2014 12:32:14 AM,Dark,3/17/1980 12:32:00 AM,3/17/1980 12:32:03 AM,3,0.16,1.85,
18,31,9/16/2014 12:33:48 AM,Dark,3/17/1980 12:33:21 AM,3/17/1980 12:33:38 AM,17,0.04,1.89,
19,32,9/16/2014 1:01:25 AM,Dark,3/17/1980 1:00:45 AM,3/17/1980 1:01:14 AM,29,0.05,1.95,
19,33,9/16/2014 1:08:50 AM,Dark,3/17/1980 1:08:29 AM,3/17/1980 1:08:39 AM,10,0.04,1.98,
19,34,9/16/2014 1:16:59 AM,Dark,3/17/1980 1:15:43 AM,3/17/1980 1:16:48 AM,65,0.03,2.02,
21,35,9/16/2014 1:59:40 AM,Dark,3/17/1980 1:58:01 AM,3/17/1980 1:59:30 AM,89,0.04,2.06,
21,36,9/16/2014 2:06:58 AM,Dark,3/17/1980 2:05:58 AM,3/17/1980 2:06:48 AM,50,0.06,2.12,
