Interval,Sample #,Date/Time,Light/Dark,Start Time,End Time,Duration (s),Weight (g),Accumulated (g),
1,1,9/15/2014 5:24:16 PM,Light,3/16/1980 5:17:43 PM,3/16/1980 5:24:06 PM,383,0.47,0.47,
1,2,9/15/2014 5:25:06 PM,Light,3/16/1980 5:24:42 PM,3/16/1980 5:24:56 PM,14,0.13,0.60,
1,3,9/15/2014 5:28:19 PM,Light,3/16/1980 5:26:45 PM,3/16/1980 5:28:09 PM,84,0.09,0.69,
1,4,9/15/2014 5:31:07 PM,Light,3/16/1980 5:28:27 PM,3/16/1980 5:30:57 PM,150,-0.07,0.62,
1,5,9/15/2014 5:34:48 PM,Light,3/16/1980 5:32:31 PM,3/16/1980 5:34:38 PM,127,-0.20,0.42,
1,6,9/15/2014 5:36:51 PM,Light,3/16/1980 5:35:17 PM,3/16/1980 5:36:40 PM,83,-0.08,0.33,
2,7,9/15/2014 5:55:40 PM,Light,3/16/1980 5:37:13 PM,3/16/1980 5:55:30 PM,1097,0.04,0.37,
2,8,9/15/2014 6:01:37 PM,Light,3/16/1980 5:58:27 PM,3/16/1980 6:01:26 PM,179,0.17,0.54,
3,9,9/15/2014 6:08:10 PM,Light,3/16/1980 6:02:27 PM,3/16/1980 6:08:00 PM,333,0.09,0.64,
3,10,9/15/2014 6:15:32 PM,Light,3/16/1980 6:12:48 PM,3/16/1980 6:15:21 PM,153,-0.58,0.05,
3,11,9/15/2014 6:22:16 PM,Light,3/16/1980 6:15:32 PM,3/16/1980 6:22:05 PM,393,0.08,0.13,
3,12,9/15/2014 6:23:30 PM,Light,3/16/1980 6:22:31 PM,3/16/1980 6:23:19 PM,48,-0.05,0.08,
3,13,9/15/2014 6:24:52 PM,Light,3/16/1980 6:23:45 PM,3/16/1980 6:24:41 PM,56,0.12,0.19,
3,14,9/15/2014 6:28:53 PM,Light,3/16/1980 6:26:46 PM,3/16/1980 6:28:42 PM,116,0.07,0.26,
4,15,9/15/2014 6:32:53 PM,Light,3/16/1980 6:30:47 PM,3/16/1980 6:32:42 PM,115,-0.12,0.14,
4,16,9/15/2014 6:34:16 PM,Light,3/16/1980 6:33:38 PM,3/16/1980 6:34:05 PM,27,-0.03,0.11,
