Interval,Sample #,Date/Time,Light/Dark,Start Time,End Time,Duration (s),Weight (g),Accumulated (g),
1,1,9/15/2014 5:16:50 PM,Light,3/16/1980 5:16:17 PM,3/16/1980 5:16:39 PM,22,-0.05,-0.05,
1,2,9/15/2014 5:20:07 PM,Light,3/16/1980 5:19:29 PM,3/16/1980 5:19:56 PM,27,0.08,0.03,
1,3,9/15/2014 5:21:17 PM,Light,3/16/1980 5:20:57 PM,3/16/1980 5:21:06 PM,9,0.05,0.07,
1,4,9/15/2014 5:23:06 PM,Light,3/16/1980 5:22:46 PM,3/16/1980 5:22:56 PM,10,-0.07,0.00,
2,5,9/15/2014 5:57:50 PM,Light,3/16/1980 5:55:46 PM,3/16/1980 5:57:40 PM,114,0.15,0.14,
2,6,9/15/2014 5:58:37 PM,Light,3/16/1980 5:58:12 PM,3/16/1980 5:58:26 PM,14,0.17,0.31,
3,7,9/15/2014 6:13:53 PM,Light,3/16/1980 6:12:35 PM,3/16/1980 6:13:42 PM,67,0.07,0.37,
3,8,9/15/2014 6:30:31 PM,Light,3/16/1980 6:29:59 PM,3/16/1980 6:30:20 PM,21,0.04,0.41,
4,9,9/15/2014 6:39:38 PM,Light,3/16/1980 6:39:21 PM,3/16/1980 6:39:27 PM,6,0.07,0.48,
4,10,9/15/2014 6:47:12 PM,Light,3/16/1980 6:44:21 PM,3/16/1980 6:47:02 PM,161,0.15,0.63,
4,11,9/15/2014 6:50:04 PM,Light,3/16/1980 6:49:36 PM,3/16/1980 6:49:53 PM,17,-0.05,0.59,
4,12,9/15/2014 6:53:42 PM,Light,3/16/1980 6:52:56 PM,3/16/1980 6:53:32 PM,36,0.06,0.65,
4,13,9/15/2014 6:55:57 PM,Light,3/16/1980 6:55:36 PM,3/16/1980 6:55:46 PM,10,-0.04,0.61,
5,14,9/15/2014 7:04:47 PM,Dark,3/16/1980 7:04:32 PM,3/16/1980 7:04:37 PM,5,0.04,0.65,
