Interval,Sample #,Date/Time,Light/Dark,Start Time,End Time,Duration (s),Weight (g),Accumulated (g),
2,1,9/19/2014 4:17:47 PM,Light,3/20/1980 4:01:05 PM,3/20/1980 4:17:36 PM,991,0.08,0.08,
2,2,9/19/2014 4:19:45 PM,Light,3/20/1980 4:17:55 PM,3/20/1980 4:19:35 PM,100,-0.16,-0.08,
2,3,9/19/2014 4:21:05 PM,Light,3/20/1980 4:19:47 PM,3/20/1980 4:20:55 PM,68,0.09,0.02,
4,4,9/19/2014 4:54:07 PM,Light,3/20/1980 4:21:06 PM,3/20/1980 4:53:56 PM,1970,-0.23,-0.21,
4,5,9/19/2014 4:55:17 PM,Light,3/20/1980 4:54:07 PM,3/20/1980 4:55:07 PM,60,-0.15,-0.36,
5,6,9/19/2014 5:11:43 PM,Light,3/20/1980 4:55:18 PM,3/20/1980 5:11:33 PM,975,0.04,-0.32,
6,7,9/19/2014 5:29:49 PM,Light,3/20/1980 5:11:44 PM,3/20/1980 5:29:39 PM,1075,0.08,-0.25,
10,8,9/19/2014 6:34:59 PM,Light,3/20/1980 5:29:50 PM,3/20/1980 6:34:49 PM,3899,0.12,-0.13,
11,9,9/19/2014 6:59:58 PM,Light,3/20/1980 6:35:03 PM,3/20/1980 6:59:47 PM,1484,-0.12,-0.25,
17,10,9/19/2014 8:35:26 PM,Dark,3/20/1980 7:00:00 PM,3/20/1980 8:35:15 PM,5715,0.10,-0.14,
52,11,9/20/2014 6:37:12 AM,Dark,3/21/1980 8:35:26 PM,3/21/1980 6:37:02 AM,36096,1.15,1.01,
54,12,9/20/2014 7:13:00 AM,Light,3/21/1980 6:37:13 AM,3/21/1980 7:12:49 AM,2136,0.05,1.07,
55,13,9/20/2014 7:28:19 AM,Light,3/21/1980 7:13:00 AM,3/21/1980 7:28:09 AM,909,-0.26,0.80,
60,14,9/20/2014 8:39:06 AM,Light,3/21/1980 7:28:20 AM,3/21/1980 8:38:56 AM,4236,0.28,1.08,
84,15,9/20/2014 3:28:38 PM,Light,3/21/1980 8:39:08 AM,3/21/1980 3:28:27 PM,24559,-0.23,0.85,
87,16,9/20/2014 4:22:41 PM,Light,3/21/1980 3:28:39 PM,3/21/1980 4:22:31 PM,3232,0.30,1.15,
143,17,9/21/2014 8:16:31 AM,Light,3/21/1980 4:22:42 PM,3/22/1980 8:16:20 AM,57218,2.76,3.91,
152,18,9/21/2014 10:56:56 AM,Light,3/22/1980 8:16:37 AM,3/22/1980 10:56:45 AM,9608,0.20,4.11,
154,19,9/21/2014 11:32:15 AM,Light,3/22/1980 10:56:56 AM,3/22/1980 11:32:04 AM,2108,-0.09,4.02,
157,20,9/21/2014 12:09:15 PM,Light,3/22/1980 11:32:15 AM,3/22/1980 12:09:05 PM,2210,0.23,4.25,
158,21,9/21/2014 12:26:25 PM,Light,3/22/1980 12:09:17 PM,3/22/1980 12:26:15 PM,1018,-0.10,4.15,
162,22,9/21/2014 1:38:11 PM,Light,3/22/1980 12:26:33 PM,3/22/1980 1:38:01 PM,4288,0.07,4.22,
162,23,9/21/2014 1:39:15 PM,Light,3/22/1980 1:38:13 PM,3/22/1980 1:39:04 PM,51,0.04,4.25,
164,24,9/21/2014 2:13:43 PM,Light,3/22/1980 1:39:17 PM,3/22/1980 2:13:33 PM,2056,-0.25,4.00,
166,25,9/21/2014 2:50:17 PM,Light,3/22/1980 2:13:44 PM,3/22/1980 2:50:06 PM,2182,-0.13,3.88,
171,26,9/21/2014 4:19:02 PM,Light,3/22/1980 2:50:17 PM,3/22/1980 4:18:51 PM,5314,0.34,4.21,
175,27,9/21/2014 5:29:38 PM,Light,3/22/1980 4:19:04 PM,3/22/1980 5:29:28 PM,4224,0.41,4.63,
176,28,9/21/2014 5:30:33 PM,Light,3/22/1980 5:29:46 PM,3/22/1980 5:30:22 PM,36,0.08,4.71,
200,29,9/22/2014 12:28:31 AM,Dark,3/22/1980 5:30:33 PM,3/23/1980 12:28:20 AM,25067,2.31,7.02,
215,30,9/22/2014 4:47:44 AM,Dark,3/23/1980 12:28:31 AM,3/23/1980 4:47:33 AM,15542,0.17,7.19,
221,31,9/22/2014 6:31:06 AM,Dark,3/23/1980 4:47:53 AM,3/23/1980 6:30:55 AM,6182,0.15,7.34,
239,32,9/22/2014 11:23:53 AM,Light,3/23/1980 10:15:01 AM,3/23/1980 11:23:43 AM,4122,0.18,7.52,
