Interval,Sample #,Date/Time,Light/Dark,Start Time,End Time,Duration (s),Weight (g),Accumulated (g),
12,1,9/19/2014 7:06:38 PM,Dark,3/20/1980 7:06:18 PM,3/20/1980 7:06:28 PM,10,0.04,0.04,
12,2,9/19/2014 7:09:26 PM,Dark,3/20/1980 7:09:05 PM,3/20/1980 7:09:16 PM,11,0.23,0.27,
12,3,9/19/2014 7:17:10 PM,Dark,3/20/1980 7:16:53 PM,3/20/1980 7:16:59 PM,6,0.11,0.38,
13,4,9/19/2014 7:21:29 PM,Dark,3/20/1980 7:21:13 PM,3/20/1980 7:21:19 PM,6,-0.19,0.18,
15,5,9/19/2014 8:03:14 PM,Dark,3/20/1980 8:02:59 PM,3/20/1980 8:03:03 PM,4,-0.29,-0.11,
17,6,9/19/2014 8:35:20 PM,Dark,3/20/1980 8:35:00 PM,3/20/1980 8:35:09 PM,9,-0.03,-0.14,
18,7,9/19/2014 8:45:22 PM,Dark,3/21/1980 8:45:08 PM,3/21/1980 8:45:12 PM,4,0.05,-0.09,
19,8,9/19/2014 9:16:32 PM,Dark,3/21/1980 9:16:06 PM,3/21/1980 9:16:21 PM,15,-0.03,-0.13,
20,9,9/19/2014 9:18:55 PM,Dark,3/21/1980 9:18:39 PM,3/21/1980 9:18:44 PM,5,0.09,-0.04,
20,10,9/19/2014 9:19:54 PM,Dark,3/21/1980 9:19:35 PM,3/21/1980 9:19:44 PM,9,-0.11,-0.15,
21,11,9/19/2014 9:45:09 PM,Dark,3/21/1980 9:44:49 PM,3/21/1980 9:44:58 PM,9,0.19,0.04,
21,12,9/19/2014 9:49:36 PM,Dark,3/21/1980 9:49:21 PM,3/21/1980 9:49:25 PM,4,-0.37,-0.33,
23,13,9/19/2014 10:09:25 PM,Dark,3/21/1980 10:09:12 PM,3/21/1980 10:09:14 PM,2,0.28,-0.05,
24,14,9/19/2014 10:36:16 PM,Dark,3/21/1980 10:36:02 PM,3/21/1980 10:36:06 PM,4,0.15,0.10,
27,15,9/19/2014 11:20:37 PM,Dark,3/21/1980 11:18:50 PM,3/21/1980 11:20:27 PM,97,0.12,0.22,
27,16,9/19/2014 11:21:04 PM,Dark,3/21/1980 11:20:42 PM,3/21/1980 11:20:53 PM,11,0.13,0.34,
28,17,9/19/2014 11:49:36 PM,Dark,3/21/1980 11:48:00 PM,3/21/1980 11:49:25 PM,85,0.20,0.54,
29,18,9/19/2014 11:59:18 PM,Dark,3/21/1980 11:58:47 PM,3/21/1980 11:59:07 PM,20,-0.11,0.43,
29,19,9/20/2014 12:06:28 AM,Dark,3/21/1980 12:06:11 AM,3/21/1980 12:06:17 AM,6,0.05,0.48,
29,20,9/20/2014 12:07:19 AM,Dark,3/21/1980 12:06:30 AM,3/21/1980 12:07:09 AM,39,-0.06,0.42,
30,21,9/20/2014 12:12:12 AM,Dark,3/21/1980 12:11:54 AM,3/21/1980 12:12:01 AM,7,0.07,0.49,
30,22,9/20/2014 12:14:19 AM,Dark,3/21/1980 12:13:27 AM,3/21/1980 12:14:09 AM,42,-0.03,0.46,
30,23,9/20/2014 12:15:39 AM,Dark,3/21/1980 12:15:24 AM,3/21/1980 12:15:29 AM,5,-0.14,0.32,
30,24,9/20/2014 12:20:56 AM,Dark,3/21/1980 12:20:39 AM,3/21/1980 12:20:46 AM,7,0.11,0.44,
31,25,9/20/2014 12:27:46 AM,Dark,3/21/1980 12:27:27 AM,3/21/1980 12:27:36 AM,9,0.19,0.63,
31,26,9/20/2014 12:28:15 AM,Dark,3/21/1980 12:27:55 AM,3/21/1980 12:28:04 AM,9,0.10,0.73,
31,27,9/20/2014 12:28:42 AM,Dark,3/21/1980 12:28:29 AM,3/21/1980 12:28:32 AM,3,-0.10,0.63,
31,28,9/20/2014 12:31:19 AM,Dark,3/21/1980 12:30:59 AM,3/21/1980 12:31:08 AM,9,0.04,0.67,
31,29,9/20/2014 12:37:37 AM,Dark,3/21/1980 12:37:23 AM,3/21/1980 12:37:26 AM,3,0.13,0.80,
32,30,9/20/2014 12:43:05 AM,Dark,3/21/1980 12:42:23 AM,3/21/1980 12:42:54 AM,31,0.05,0.85,
32,31,9/20/2014 12:53:40 AM,Dark,3/21/1980 12:53:22 AM,3/21/1980 12:53:30 AM,8,0.05,0.90,
33,32,9/20/2014 1:02:04 AM,Dark,3/21/1980 1:01:43 AM,3/21/1980 1:01:53 AM,10,-0.05,0.85,
34,33,9/20/2014 1:27:51 AM,Dark,3/21/1980 1:26:21 AM,3/21/1980 1:27:40 AM,79,0.05,0.89,
35,34,9/20/2014 1:35:42 AM,Dark,3/21/1980 1:35:21 AM,3/21/1980 1:35:31 AM,10,0.07,0.96,
35,35,9/20/2014 1:36:53 AM,Dark,3/21/1980 1:36:35 AM,3/21/1980 1:36:43 AM,8,0.03,1.00,
36,36,9/20/2014 1:52:23 AM,Dark,3/21/1980 1:50:26 AM,3/21/1980 1:52:12 AM,106,0.05,1.05,
36,37,9/20/2014 2:00:15 AM,Dark,3/21/1980 1:59:57 AM,3/21/1980 2:00:05 AM,8,0.06,1.10,
36,38,9/20/2014 2:03:19 AM,Dark,3/21/1980 2:02:04 AM,3/21/1980 2:03:08 AM,64,0.09,1.19,
39,39,9/20/2014 2:49:11 AM,Dark,3/21/1980 2:48:56 AM,3/21/1980 2:49:00 AM,4,-0.07,1.12,
39,40,9/20/2014 2:56:34 AM,Dark,3/21/1980 2:56:07 AM,3/21/1980 2:56:23 AM,16,0.09,1.21,
40,41,9/20/2014 3:08:13 AM,Dark,3/21/1980 3:05:20 AM,3/21/1980 3:08:03 AM,163,0.11,1.32,
41,42,9/20/2014 3:16:39 AM,Dark,3/21/1980 3:16:26 AM,3/21/1980 3:16:28 AM,2,0.04,1.36,
42,43,9/20/2014 3:34:25 AM,Dark,3/21/1980 3:33:12 AM,3/21/1980 3:34:14 AM,62,0.12,1.48,
44,44,9/20/2014 4:10:54 AM,Dark,3/21/1980 4:10:42 AM,3/21/1980 4:10:44 AM,2,0.04,1.52,
45,45,9/20/2014 4:33:36 AM,Dark,3/21/1980 4:31:00 AM,3/21/1980 4:33:25 AM,145,0.04,1.57,
45,46,9/20/2014 4:35:34 AM,Dark,3/21/1980 4:34:03 AM,3/21/1980 4:35:23 AM,80,0.06,1.62,
45,47,9/20/2014 4:36:14 AM,Dark,3/21/1980 4:36:00 AM,3/21/1980 4:36:03 AM,3,-0.16,1.46,
47,48,9/20/2014 5:04:57 AM,Dark,3/21/1980 5:04:37 AM,3/21/1980 5:04:46 AM,9,0.05,1.51,
47,49,9/20/2014 5:05:57 AM,Dark,3/21/1980 5:05:40 AM,3/21/1980 5:05:46 AM,6,0.19,1.71,
48,50,9/20/2014 5:14:31 AM,Dark,3/21/1980 5:13:44 AM,3/21/1980 5:14:21 AM,37,-0.08,1.63,
48,51,9/20/2014 5:23:24 AM,Dark,3/21/1980 5:23:11 AM,3/21/1980 5:23:14 AM,3,-0.03,1.60,
51,52,9/20/2014 6:07:14 AM,Dark,3/21/1980 6:06:23 AM,3/21/1980 6:07:04 AM,41,-0.30,1.30,
51,53,9/20/2014 6:09:06 AM,Dark,3/21/1980 6:07:15 AM,3/21/1980 6:08:55 AM,100,0.44,1.74,
51,54,9/20/2014 6:15:15 AM,Dark,3/21/1980 6:14:53 AM,3/21/1980 6:15:04 AM,11,0.08,1.81,
51,55,9/20/2014 6:18:51 AM,Dark,3/21/1980 6:17:35 AM,3/21/1980 6:18:40 AM,65,0.04,1.85,
52,56,9/20/2014 6:22:30 AM,Dark,3/21/1980 6:22:12 AM,3/21/1980 6:22:20 AM,8,-0.04,1.81,
53,57,9/20/2014 6:51:01 AM,Dark,3/21/1980 6:50:47 AM,3/21/1980 6:50:51 AM,4,-0.24,1.57,
53,58,9/20/2014 6:51:45 AM,Dark,3/21/1980 6:51:24 AM,3/21/1980 6:51:35 AM,11,-0.13,1.44,
56,59,9/20/2014 7:31:54 AM,Light,3/21/1980 7:31:18 AM,3/21/1980 7:31:44 AM,26,-0.04,1.40,
56,60,9/20/2014 7:44:43 AM,Light,3/21/1980 7:41:41 AM,3/21/1980 7:44:32 AM,171,0.09,1.49,
56,61,9/20/2014 7:47:02 AM,Light,3/21/1980 7:46:25 AM,3/21/1980 7:46:52 AM,27,0.05,1.53,
59,62,9/20/2014 8:22:44 AM,Light,3/21/1980 8:21:35 AM,3/21/1980 8:22:34 AM,59,0.05,1.59,
59,63,9/20/2014 8:24:03 AM,Light,3/21/1980 8:23:40 AM,3/21/1980 8:23:53 AM,13,0.38,1.97,
60,64,9/20/2014 8:52:06 AM,Light,3/21/1980 8:51:44 AM,3/21/1980 8:51:55 AM,11,-0.21,1.77,
60,65,9/20/2014 8:53:17 AM,Light,3/21/1980 8:52:38 AM,3/21/1980 8:53:07 AM,29,0.05,1.82,
60,66,9/20/2014 8:54:29 AM,Light,3/21/1980 8:54:14 AM,3/21/1980 8:54:19 AM,5,0.08,1.91,
61,67,9/20/2014 8:57:27 AM,Light,3/21/1980 8:57:12 AM,3/21/1980 8:57:17 AM,5,0.06,1.97,
61,68,9/20/2014 8:58:43 AM,Light,3/21/1980 8:58:04 AM,3/21/1980 8:58:32 AM,28,-0.06,1.91,
61,69,9/20/2014 9:00:09 AM,Light,3/21/1980 8:58:43 AM,3/21/1980 8:59:58 AM,75,-0.20,1.71,
61,70,9/20/2014 9:01:21 AM,Light,3/21/1980 9:00:10 AM,3/21/1980 9:01:10 AM,60,0.25,1.96,
64,71,9/20/2014 9:55:04 AM,Light,3/21/1980 9:54:49 AM,3/21/1980 9:54:53 AM,4,0.07,2.02,
69,72,9/20/2014 11:26:08 AM,Light,3/21/1980 11:23:52 AM,3/21/1980 11:25:58 AM,126,0.05,2.07,
69,73,9/20/2014 11:27:07 AM,Light,3/21/1980 11:26:11 AM,3/21/1980 11:26:56 AM,45,0.10,2.18,
78,74,9/20/2014 1:55:18 PM,Light,3/21/1980 1:54:56 PM,3/21/1980 1:55:07 PM,11,0.24,2.41,
78,75,9/20/2014 1:56:27 PM,Light,3/21/1980 1:55:37 PM,3/21/1980 1:56:17 PM,40,0.06,2.47,
80,76,9/20/2014 2:31:01 PM,Light,3/21/1980 2:30:18 PM,3/21/1980 2:30:50 PM,32,-0.11,2.36,
83,77,9/20/2014 3:15:16 PM,Light,3/21/1980 3:15:00 PM,3/21/1980 3:15:06 PM,6,0.04,2.40,
87,78,9/20/2014 4:18:09 PM,Light,3/21/1980 4:17:34 PM,3/21/1980 4:17:57 PM,23,-0.13,2.27,
87,79,9/20/2014 4:20:26 PM,Light,3/21/1980 4:20:15 PM,3/21/1980 4:20:16 PM,1,-0.13,2.14,
87,80,9/20/2014 4:29:06 PM,Light,3/21/1980 4:28:16 PM,3/21/1980 4:28:56 PM,40,-2.86,-0.73,
87,81,9/20/2014 4:31:23 PM,Light,3/21/1980 4:29:10 PM,3/21/1980 4:31:12 PM,122,2.83,2.10,
88,82,9/20/2014 4:34:11 PM,Light,3/21/1980 4:32:04 PM,3/21/1980 4:34:01 PM,117,0.15,2.25,
88,83,9/20/2014 4:36:32 PM,Light,3/21/1980 4:35:02 PM,3/21/1980 4:36:21 PM,79,0.05,2.30,
90,84,9/20/2014 5:23:31 PM,Light,3/21/1980 5:23:10 PM,3/21/1980 5:23:20 PM,10,0.13,2.43,
91,85,9/20/2014 5:27:52 PM,Light,3/21/1980 5:27:37 PM,3/21/1980 5:27:41 PM,4,0.08,2.52,
