Interval,Sample #,Date/Time,Light/Dark,Start Time,End Time,Duration (s),Weight (g),Accumulated (g),
1,1,9/15/2014 5:16:44 PM,Light,3/16/1980 5:16:05 PM,3/16/1980 5:16:34 PM,29,-0.07,-0.07,
1,2,9/15/2014 5:17:17 PM,Light,3/16/1980 5:16:58 PM,3/16/1980 5:17:06 PM,8,-0.10,-0.17,
1,3,9/15/2014 5:21:17 PM,Light,3/16/1980 5:20:57 PM,3/16/1980 5:21:05 PM,8,-0.05,-0.22,
1,4,9/15/2014 5:22:08 PM,Light,3/16/1980 5:21:48 PM,3/16/1980 5:21:58 PM,10,0.17,-0.05,
1,5,9/15/2014 5:23:07 PM,Light,3/16/1980 5:22:45 PM,3/16/1980 5:22:57 PM,12,-0.08,-0.13,
1,6,9/15/2014 5:24:23 PM,Light,3/16/1980 5:23:47 PM,3/16/1980 5:24:12 PM,25,0.04,-0.10,
1,7,9/15/2014 5:31:04 PM,Light,3/16/1980 5:28:27 PM,3/16/1980 5:30:54 PM,147,0.13,0.04,
3,8,9/15/2014 6:15:33 PM,Light,3/16/1980 6:13:24 PM,3/16/1980 6:15:22 PM,118,-0.06,-0.02,
3,9,9/15/2014 6:28:57 PM,Light,3/16/1980 6:26:39 PM,3/16/1980 6:28:47 PM,128,-0.16,-0.18,
4,10,9/15/2014 6:41:38 PM,Light,3/16/1980 6:39:36 PM,3/16/1980 6:41:27 PM,111,0.12,-0.06,
4,11,9/15/2014 6:42:32 PM,Light,3/16/1980 6:42:15 PM,3/16/1980 6:42:22 PM,7,0.04,-0.02,
4,12,9/15/2014 6:54:21 PM,Light,3/16/1980 6:51:58 PM,3/16/1980 6:54:10 PM,132,0.12,0.10,
5,13,9/15/2014 7:07:53 PM,Dark,3/16/1980 7:05:22 PM,3/16/1980 7:07:41 PM,139,-0.08,0.03,
5,14,9/15/2014 7:18:19 PM,Dark,3/16/1980 7:16:23 PM,3/16/1980 7:18:08 PM,105,0.06,0.09,
5,15,9/15/2014 7:22:15 PM,Dark,3/16/1980 7:19:37 PM,3/16/1980 7:22:05 PM,148,0.21,0.30,
6,16,9/15/2014 7:26:48 PM,Dark,3/16/1980 7:26:14 PM,3/16/1980 7:26:37 PM,23,0.18,0.48,
6,17,9/15/2014 7:35:42 PM,Dark,3/16/1980 7:33:17 PM,3/16/1980 7:35:31 PM,134,0.18,0.67,
7,18,9/15/2014 7:49:46 PM,Dark,3/16/1980 7:45:50 PM,3/16/1980 7:49:35 PM,225,0.08,0.75,
7,19,9/15/2014 8:02:57 PM,Dark,3/16/1980 8:00:31 PM,3/16/1980 8:02:47 PM,136,-0.12,0.63,
7,20,9/15/2014 8:08:17 PM,Dark,3/16/1980 8:06:28 PM,3/16/1980 8:08:07 PM,99,0.11,0.74,
7,21,9/15/2014 8:10:08 PM,Dark,3/16/1980 8:09:50 PM,3/16/1980 8:09:57 PM,7,0.03,0.77,
7,22,9/15/2014 8:11:52 PM,Dark,3/16/1980 8:11:08 PM,3/16/1980 8:11:42 PM,34,0.05,0.82,
7,23,9/15/2014 8:12:20 PM,Dark,3/16/1980 8:11:56 PM,3/16/1980 8:12:09 PM,13,0.05,0.87,
8,24,9/15/2014 8:16:20 PM,Dark,3/16/1980 8:13:58 PM,3/16/1980 8:16:10 PM,132,-0.19,0.68,
8,25,9/15/2014 8:29:24 PM,Dark,3/16/1980 8:26:55 PM,3/16/1980 8:29:14 PM,139,-0.07,0.61,
8,26,9/15/2014 8:32:51 PM,Dark,3/16/1980 8:32:28 PM,3/16/1980 8:32:40 PM,12,-0.03,0.58,
8,27,9/15/2014 8:37:13 PM,Dark,3/17/1980 8:37:01 PM,3/17/1980 8:37:03 PM,2,-0.03,0.54,
9,28,9/15/2014 8:43:41 PM,Dark,3/17/1980 8:41:13 PM,3/17/1980 8:43:31 PM,138,-0.23,0.31,
9,29,9/15/2014 8:45:20 PM,Dark,3/17/1980 8:44:54 PM,3/17/1980 8:45:09 PM,15,0.03,0.35,
9,30,9/15/2014 8:47:59 PM,Dark,3/17/1980 8:47:37 PM,3/17/1980 8:47:48 PM,11,0.04,0.38,
9,31,9/15/2014 8:59:47 PM,Dark,3/17/1980 8:57:44 PM,3/17/1980 8:59:36 PM,112,0.09,0.47,
10,32,9/15/2014 9:12:08 PM,Dark,3/17/1980 9:08:02 PM,3/17/1980 9:11:57 PM,235,0.15,0.63,
10,33,9/15/2014 9:13:14 PM,Dark,3/17/1980 9:12:58 PM,3/17/1980 9:13:02 PM,4,0.10,0.73,
10,34,9/15/2014 9:23:46 PM,Dark,3/17/1980 9:20:40 PM,3/17/1980 9:23:35 PM,175,0.07,0.80,
11,35,9/15/2014 9:37:31 PM,Dark,3/17/1980 9:35:07 PM,3/17/1980 9:37:21 PM,134,0.20,1.00,
11,36,9/15/2014 9:40:21 PM,Dark,3/17/1980 9:39:52 PM,3/17/1980 9:40:10 PM,18,0.16,1.16,
11,37,9/15/2014 9:43:38 PM,Dark,3/17/1980 9:43:25 PM,3/17/1980 9:43:28 PM,3,-0.06,1.09,
11,38,9/15/2014 9:45:28 PM,Dark,3/17/1980 9:45:13 PM,3/17/1980 9:45:17 PM,4,0.03,1.12,
11,39,9/15/2014 9:51:07 PM,Dark,3/17/1980 9:48:36 PM,3/17/1980 9:50:56 PM,140,0.07,1.20,
12,40,9/15/2014 9:55:59 PM,Dark,3/17/1980 9:54:02 PM,3/17/1980 9:55:49 PM,107,0.05,1.25,
12,41,9/15/2014 10:04:48 PM,Dark,3/17/1980 10:02:23 PM,3/17/1980 10:04:38 PM,135,-0.13,1.12,
12,42,9/15/2014 10:11:03 PM,Dark,3/17/1980 10:10:43 PM,3/17/1980 10:10:53 PM,10,0.03,1.15,
12,43,9/15/2014 10:18:53 PM,Dark,3/17/1980 10:16:31 PM,3/17/1980 10:18:42 PM,131,0.05,1.20,
13,44,9/15/2014 10:34:22 PM,Dark,3/17/1980 10:30:03 PM,3/17/1980 10:34:12 PM,249,0.32,1.53,
13,45,9/15/2014 10:46:19 PM,Dark,3/17/1980 10:43:57 PM,3/17/1980 10:46:09 PM,132,0.18,1.70,
14,46,9/15/2014 10:46:47 PM,Dark,3/17/1980 10:46:26 PM,3/17/1980 10:46:35 PM,9,-0.04,1.66,
14,47,9/15/2014 10:54:54 PM,Dark,3/17/1980 10:54:41 PM,3/17/1980 10:54:43 PM,2,0.06,1.72,
14,48,9/15/2014 10:57:20 PM,Dark,3/17/1980 10:56:32 PM,3/17/1980 10:57:10 PM,38,0.10,1.81,
14,49,9/15/2014 10:59:42 PM,Dark,3/17/1980 10:57:22 PM,3/17/1980 10:59:32 PM,130,-0.23,1.59,
15,50,9/15/2014 11:12:49 PM,Dark,3/17/1980 11:10:38 PM,3/17/1980 11:12:38 PM,120,-0.03,1.55,
15,51,9/15/2014 11:27:02 PM,Dark,3/17/1980 11:24:20 PM,3/17/1980 11:26:52 PM,152,0.03,1.58,
15,52,9/15/2014 11:27:40 PM,Dark,3/17/1980 11:27:19 PM,3/17/1980 11:27:29 PM,10,-0.05,1.53,
15,53,9/15/2014 11:29:33 PM,Dark,3/17/1980 11:29:11 PM,3/17/1980 11:29:23 PM,12,-0.05,1.48,
15,54,9/15/2014 11:34:21 PM,Dark,3/17/1980 11:32:08 PM,3/17/1980 11:34:11 PM,123,0.07,1.55,
16,55,9/15/2014 11:39:03 PM,Dark,3/17/1980 11:38:43 PM,3/17/1980 11:38:52 PM,9,-0.10,1.45,
16,56,9/15/2014 11:40:31 PM,Dark,3/17/1980 11:39:04 PM,3/17/1980 11:40:20 PM,76,0.16,1.61,
16,57,9/15/2014 11:45:03 PM,Dark,3/17/1980 11:44:22 PM,3/17/1980 11:44:52 PM,30,0.04,1.65,
16,58,9/15/2014 11:54:36 PM,Dark,3/17/1980 11:52:13 PM,3/17/1980 11:54:25 PM,132,-0.22,1.42,
17,59,9/16/2014 12:08:08 AM,Dark,3/17/1980 12:05:32 AM,3/17/1980 12:07:57 AM,145,-0.07,1.36,
17,60,9/16/2014 12:12:10 AM,Dark,3/17/1980 12:11:45 AM,3/17/1980 12:11:59 AM,14,0.07,1.43,
17,61,9/16/2014 12:15:11 AM,Dark,3/17/1980 12:13:00 AM,3/17/1980 12:15:00 AM,120,0.10,1.53,
17,62,9/16/2014 12:22:57 AM,Dark,3/17/1980 12:20:34 AM,3/17/1980 12:22:46 AM,132,-0.14,1.39,
18,63,9/16/2014 12:30:44 AM,Dark,3/17/1980 12:27:59 AM,3/17/1980 12:30:33 AM,154,0.09,1.49,
18,64,9/16/2014 12:46:17 AM,Dark,3/17/1980 12:44:54 AM,3/17/1980 12:46:06 AM,72,0.07,1.56,
19,65,9/16/2014 12:55:21 AM,Dark,3/17/1980 12:53:56 AM,3/17/1980 12:55:10 AM,74,0.30,1.86,
19,66,9/16/2014 1:02:50 AM,Dark,3/17/1980 1:00:31 AM,3/17/1980 1:02:40 AM,129,-0.15,1.71,
19,67,9/16/2014 1:13:08 AM,Dark,3/17/1980 1:12:45 AM,3/17/1980 1:12:58 AM,13,0.04,1.75,
19,68,9/16/2014 1:17:13 AM,Dark,3/17/1980 1:14:04 AM,3/17/1980 1:17:03 AM,179,0.20,1.96,
19,69,9/16/2014 1:17:46 AM,Dark,3/17/1980 1:17:22 AM,3/17/1980 1:17:36 AM,14,-0.05,1.91,
20,70,9/16/2014 1:21:29 AM,Dark,3/17/1980 1:19:29 AM,3/17/1980 1:21:18 AM,109,0.06,1.97,
20,71,9/16/2014 1:25:16 AM,Dark,3/17/1980 1:24:59 AM,3/17/1980 1:25:06 AM,7,-0.06,1.92,
20,72,9/16/2014 1:31:10 AM,Dark,3/17/1980 1:28:41 AM,3/17/1980 1:30:59 AM,138,-0.09,1.82,
20,73,9/16/2014 1:37:04 AM,Dark,3/17/1980 1:36:50 AM,3/17/1980 1:36:53 AM,3,0.14,1.96,
20,74,9/16/2014 1:39:25 AM,Dark,3/17/1980 1:39:08 AM,3/17/1980 1:39:14 AM,6,0.03,1.99,
20,75,9/16/2014 1:40:13 AM,Dark,3/17/1980 1:39:50 AM,3/17/1980 1:40:02 AM,12,-0.06,1.93,
21,76,9/16/2014 1:45:37 AM,Dark,3/17/1980 1:43:12 AM,3/17/1980 1:45:27 AM,135,0.06,2.00,
21,77,9/16/2014 1:49:39 AM,Dark,3/17/1980 1:47:51 AM,3/17/1980 1:49:29 AM,98,0.04,2.04,
21,78,9/16/2014 1:53:13 AM,Dark,3/17/1980 1:52:59 AM,3/17/1980 1:53:02 AM,3,0.04,2.07,
21,79,9/16/2014 1:59:44 AM,Dark,3/17/1980 1:57:19 AM,3/17/1980 1:59:33 AM,134,0.15,2.22,
21,80,9/16/2014 2:08:58 AM,Dark,3/17/1980 2:07:56 AM,3/17/1980 2:08:47 AM,51,0.34,2.56,
22,81,9/16/2014 2:13:01 AM,Dark,3/17/1980 2:10:37 AM,3/17/1980 2:12:51 AM,134,0.18,2.74,
22,82,9/16/2014 2:18:47 AM,Dark,3/17/1980 2:17:16 AM,3/17/1980 2:18:36 AM,80,0.04,2.78,
22,83,9/16/2014 2:26:41 AM,Dark,3/17/1980 2:24:18 AM,3/17/1980 2:26:30 AM,132,-0.20,2.58,
22,84,9/16/2014 2:34:36 AM,Dark,3/17/1980 2:33:57 AM,3/17/1980 2:34:25 AM,28,0.04,2.61,
23,85,9/16/2014 2:40:26 AM,Dark,3/17/1980 2:37:55 AM,3/17/1980 2:40:15 AM,140,-0.08,2.53,
23,86,9/16/2014 2:54:22 AM,Dark,3/17/1980 2:51:58 AM,3/17/1980 2:54:11 AM,133,-0.35,2.18,
24,87,9/16/2014 3:08:25 AM,Dark,3/17/1980 3:05:26 AM,3/17/1980 3:08:14 AM,168,-0.06,2.12,
24,88,9/16/2014 3:10:36 AM,Dark,3/17/1980 3:10:20 AM,3/17/1980 3:10:26 AM,6,0.03,2.15,
24,89,9/16/2014 3:13:24 AM,Dark,3/17/1980 3:13:10 AM,3/17/1980 3:13:13 AM,3,-0.03,2.12,
24,90,9/16/2014 3:22:15 AM,Dark,3/17/1980 3:19:32 AM,3/17/1980 3:22:05 AM,153,0.24,2.36,
24,91,9/16/2014 3:24:58 AM,Dark,3/17/1980 3:24:42 AM,3/17/1980 3:24:47 AM,5,0.05,2.41,
25,92,9/16/2014 3:27:13 AM,Dark,3/17/1980 3:26:43 AM,3/17/1980 3:27:02 AM,19,-0.03,2.37,
25,93,9/16/2014 3:36:15 AM,Dark,3/17/1980 3:34:05 AM,3/17/1980 3:36:04 AM,119,-0.13,2.25,
25,94,9/16/2014 3:50:10 AM,Dark,3/17/1980 3:47:40 AM,3/17/1980 3:49:59 AM,139,0.10,2.34,
25,95,9/16/2014 3:50:52 AM,Dark,3/17/1980 3:50:30 AM,3/17/1980 3:50:41 AM,11,-0.05,2.30,
26,96,9/16/2014 4:02:45 AM,Dark,3/17/1980 4:01:49 AM,3/17/1980 4:02:34 AM,45,-0.21,2.08,
26,97,9/16/2014 4:04:08 AM,Dark,3/17/1980 4:03:09 AM,3/17/1980 4:03:57 AM,48,-0.06,2.02,
27,98,9/16/2014 4:18:05 AM,Dark,3/17/1980 4:15:35 AM,3/17/1980 4:17:55 AM,140,-0.12,1.90,
27,99,9/16/2014 4:32:50 AM,Dark,3/17/1980 4:28:37 AM,3/17/1980 4:32:40 AM,243,0.14,2.04,
27,100,9/16/2014 4:33:11 AM,Dark,3/17/1980 4:32:53 AM,3/17/1980 4:33:00 AM,7,0.03,2.08,
27,101,9/16/2014 4:38:31 AM,Dark,3/17/1980 4:38:05 AM,3/17/1980 4:38:20 AM,15,0.07,2.15,
27,102,9/16/2014 4:42:15 AM,Dark,3/17/1980 4:41:50 AM,3/17/1980 4:42:04 AM,14,0.03,2.18,
28,103,9/16/2014 4:46:19 AM,Dark,3/17/1980 4:43:53 AM,3/17/1980 4:46:09 AM,136,0.25,2.43,
28,104,9/16/2014 4:50:40 AM,Dark,3/17/1980 4:48:49 AM,3/17/1980 4:50:29 AM,100,0.07,2.50,
28,105,9/16/2014 5:00:23 AM,Dark,3/17/1980 4:58:02 AM,3/17/1980 5:00:13 AM,131,-0.09,2.41,
28,106,9/16/2014 5:05:24 AM,Dark,3/17/1980 5:02:02 AM,3/17/1980 5:05:13 AM,191,0.18,2.59,
29,107,9/16/2014 5:14:23 AM,Dark,3/17/1980 5:11:55 AM,3/17/1980 5:14:12 AM,137,0.23,2.83,
29,108,9/16/2014 5:28:23 AM,Dark,3/17/1980 5:26:03 AM,3/17/1980 5:28:13 AM,130,-0.11,2.72,
30,109,9/16/2014 5:41:57 AM,Dark,3/17/1980 5:39:33 AM,3/17/1980 5:41:47 AM,134,-0.13,2.58,
30,110,9/16/2014 5:51:46 AM,Dark,3/17/1980 5:50:41 AM,3/17/1980 5:51:36 AM,55,0.05,2.64,
30,111,9/16/2014 5:56:10 AM,Dark,3/17/1980 5:53:46 AM,3/17/1980 5:55:59 AM,133,-0.14,2.50,
31,112,9/16/2014 6:03:16 AM,Dark,3/17/1980 6:01:39 AM,3/17/1980 6:03:06 AM,87,0.05,2.55,
31,113,9/16/2014 6:05:30 AM,Dark,3/17/1980 6:05:13 AM,3/17/1980 6:05:20 AM,7,-0.05,2.50,
31,114,9/16/2014 6:09:13 AM,Dark,3/17/1980 6:05:42 AM,3/17/1980 6:09:03 AM,201,-0.04,2.46,
31,115,9/16/2014 6:11:01 AM,Dark,3/17/1980 6:10:47 AM,3/17/1980 6:10:51 AM,4,-0.05,2.40,
31,116,9/16/2014 6:19:01 AM,Dark,3/17/1980 6:14:38 AM,3/17/1980 6:18:50 AM,252,-0.21,2.19,
32,117,9/16/2014 6:30:08 AM,Dark,3/17/1980 6:26:40 AM,3/17/1980 6:29:57 AM,197,0.05,2.24,
32,118,9/16/2014 6:40:45 AM,Dark,3/17/1980 6:36:59 AM,3/17/1980 6:40:35 AM,216,-0.13,2.11,
33,119,9/16/2014 6:54:47 AM,Light,3/17/1980 6:48:44 AM,3/17/1980 6:54:36 AM,352,0.20,2.31,
33,120,9/16/2014 7:01:01 AM,Light,3/17/1980 7:00:44 AM,3/17/1980 7:00:50 AM,6,0.14,2.45,
33,121,9/16/2014 7:05:16 AM,Light,3/17/1980 7:01:46 AM,3/17/1980 7:05:05 AM,199,0.14,2.59,
35,122,9/16/2014 7:43:48 AM,Light,3/17/1980 7:40:41 AM,3/17/1980 7:43:37 AM,176,0.08,2.67,
35,123,9/16/2014 7:48:14 AM,Light,3/17/1980 7:45:11 AM,3/17/1980 7:48:04 AM,173,0.13,2.80,
36,124,9/16/2014 8:13:51 AM,Light,3/17/1980 8:10:50 AM,3/17/1980 8:13:40 AM,170,-0.07,2.74,
36,125,9/16/2014 8:23:18 AM,Light,3/17/1980 8:20:06 AM,3/17/1980 8:23:07 AM,181,-0.06,2.68,
37,126,9/16/2014 8:52:53 AM,Light,3/17/1980 8:49:48 AM,3/17/1980 8:52:43 AM,175,0.05,2.73,
38,127,9/16/2014 9:02:37 AM,Light,3/17/1980 8:59:21 AM,3/17/1980 9:02:26 AM,185,0.14,2.86,
38,128,9/16/2014 9:12:46 AM,Light,3/17/1980 9:09:27 AM,3/17/1980 9:12:36 AM,189,0.25,3.11,
38,129,9/16/2014 9:22:17 AM,Light,3/17/1980 9:19:12 AM,3/17/1980 9:22:07 AM,175,-0.04,3.07,
39,130,9/16/2014 9:40:41 AM,Light,3/17/1980 9:37:40 AM,3/17/1980 9:40:31 AM,171,-0.09,2.98,
40,131,9/16/2014 9:50:37 AM,Light,3/17/1980 9:46:54 AM,3/17/1980 9:50:27 AM,213,0.03,3.02,
40,132,9/16/2014 10:01:29 AM,Light,3/17/1980 9:58:10 AM,3/17/1980 10:01:18 AM,188,0.12,3.14,
40,133,9/16/2014 10:11:22 AM,Light,3/17/1980 10:07:46 AM,3/17/1980 10:11:11 AM,205,0.03,3.17,
41,134,9/16/2014 10:22:41 AM,Light,3/17/1980 10:18:47 AM,3/17/1980 10:22:30 AM,223,0.11,3.28,
41,135,9/16/2014 10:25:04 AM,Light,3/17/1980 10:24:51 AM,3/17/1980 10:24:53 AM,2,-0.19,3.09,
41,136,9/16/2014 10:33:53 AM,Light,3/17/1980 10:33:34 AM,3/17/1980 10:33:42 AM,8,0.04,3.13,
42,137,9/16/2014 11:03:52 AM,Light,3/17/1980 11:00:43 AM,3/17/1980 11:03:42 AM,179,-0.03,3.09,
43,138,9/16/2014 11:13:26 AM,Light,3/17/1980 11:10:37 AM,3/17/1980 11:13:15 AM,158,-0.06,3.04,
43,139,9/16/2014 11:22:32 AM,Light,3/17/1980 11:19:31 AM,3/17/1980 11:22:21 AM,170,-0.13,2.91,
44,140,9/16/2014 11:32:17 AM,Light,3/17/1980 11:29:05 AM,3/17/1980 11:32:07 AM,182,-0.13,2.78,
44,141,9/16/2014 11:42:41 AM,Light,3/17/1980 11:39:19 AM,3/17/1980 11:42:30 AM,191,0.12,2.89,
44,142,9/16/2014 11:53:24 AM,Light,3/17/1980 11:49:50 AM,3/17/1980 11:53:13 AM,203,0.27,3.16,
45,143,9/16/2014 12:04:13 PM,Light,3/17/1980 12:01:15 PM,3/17/1980 12:04:02 PM,167,0.11,3.27,
45,144,9/16/2014 12:13:56 PM,Light,3/17/1980 12:10:28 PM,3/17/1980 12:13:46 PM,198,-0.14,3.14,
46,145,9/16/2014 12:25:26 PM,Light,3/17/1980 12:21:38 PM,3/17/1980 12:25:16 PM,218,0.19,3.33,
46,146,9/16/2014 12:47:26 PM,Light,3/17/1980 12:44:42 PM,3/17/1980 12:47:15 PM,153,0.12,3.45,
47,147,9/16/2014 12:56:16 PM,Light,3/17/1980 12:53:14 PM,3/17/1980 12:56:05 PM,171,-0.14,3.31,
47,148,9/16/2014 12:58:56 PM,Light,3/17/1980 12:58:13 PM,3/17/1980 12:58:45 PM,32,-0.08,3.24,
47,149,9/16/2014 1:00:55 PM,Light,3/17/1980 1:00:32 PM,3/17/1980 1:00:44 PM,12,0.04,3.28,
47,150,9/16/2014 1:02:14 PM,Light,3/17/1980 1:01:53 PM,3/17/1980 1:02:03 PM,10,0.04,3.33,
47,151,9/16/2014 1:05:57 PM,Light,3/17/1980 1:02:25 PM,3/17/1980 1:05:46 PM,201,0.10,3.42,
47,152,9/16/2014 1:08:25 PM,Light,3/17/1980 1:07:07 PM,3/17/1980 1:08:14 PM,67,0.13,3.55,
47,153,9/16/2014 1:09:51 PM,Light,3/17/1980 1:08:33 PM,3/17/1980 1:09:41 PM,68,0.03,3.58,
48,154,9/16/2014 1:15:27 PM,Light,3/17/1980 1:12:19 PM,3/17/1980 1:15:16 PM,177,-0.44,3.15,
48,155,9/16/2014 1:25:13 PM,Light,3/17/1980 1:22:10 PM,3/17/1980 1:25:02 PM,172,-0.13,3.02,
48,156,9/16/2014 1:35:03 PM,Light,3/17/1980 1:31:43 PM,3/17/1980 1:34:52 PM,189,0.04,3.06,
50,157,9/16/2014 2:05:42 PM,Light,3/17/1980 2:02:23 PM,3/17/1980 2:05:32 PM,189,0.14,3.20,
50,158,9/16/2014 2:15:50 PM,Light,3/17/1980 2:12:31 PM,3/17/1980 2:15:39 PM,188,0.36,3.56,
50,159,9/16/2014 2:26:11 PM,Light,3/17/1980 2:22:45 PM,3/17/1980 2:26:00 PM,195,0.14,3.70,
51,160,9/16/2014 2:36:28 PM,Light,3/17/1980 2:33:12 PM,3/17/1980 2:36:18 PM,186,0.05,3.75,
51,161,9/16/2014 2:37:54 PM,Light,3/17/1980 2:37:02 PM,3/17/1980 2:37:43 PM,41,0.04,3.79,
51,162,9/16/2014 2:38:43 PM,Light,3/17/1980 2:37:57 PM,3/17/1980 2:38:33 PM,36,0.04,3.83,
51,163,9/16/2014 2:47:40 PM,Light,3/17/1980 2:43:50 PM,3/17/1980 2:47:30 PM,220,-0.09,3.74,
52,164,9/16/2014 2:58:54 PM,Light,3/17/1980 2:55:41 PM,3/17/1980 2:58:43 PM,182,0.11,3.85,
52,165,9/16/2014 3:08:25 PM,Light,3/17/1980 3:05:30 PM,3/17/1980 3:08:15 PM,165,0.13,3.98,
52,166,9/16/2014 3:18:45 PM,Light,3/17/1980 3:14:40 PM,3/17/1980 3:18:34 PM,234,-0.31,3.67,
53,167,9/16/2014 3:30:09 PM,Light,3/17/1980 3:27:21 PM,3/17/1980 3:29:58 PM,157,0.15,3.82,
53,168,9/16/2014 3:34:59 PM,Light,3/17/1980 3:34:42 PM,3/17/1980 3:34:48 PM,6,0.05,3.87,
54,169,9/16/2014 3:50:01 PM,Light,3/17/1980 3:46:46 PM,3/17/1980 3:49:50 PM,184,-0.09,3.78,
54,170,9/16/2014 3:59:31 PM,Light,3/17/1980 3:56:26 PM,3/17/1980 3:59:20 PM,174,-0.09,3.69,
54,171,9/16/2014 4:09:00 PM,Light,3/17/1980 4:05:54 PM,3/17/1980 4:08:49 PM,175,-0.07,3.62,
