Interval,Sample #,Date/Time,Light/Dark,Start Time,End Time,Duration (s),Weight (g),Accumulated (g),
1,1,9/19/2014 3:56:57 PM,Light,3/20/1980 3:56:39 PM,3/20/1980 3:56:46 PM,7,-0.09,-0.09,
5,2,9/19/2014 5:05:34 PM,Light,3/20/1980 5:05:17 PM,3/20/1980 5:05:23 PM,6,0.10,0.00,
8,3,9/19/2014 6:10:11 PM,Light,3/20/1980 6:09:50 PM,3/20/1980 6:10:01 PM,11,-0.03,-0.03,
12,4,9/19/2014 7:02:17 PM,Dark,3/20/1980 7:02:03 PM,3/20/1980 7:02:06 PM,3,0.10,0.07,
13,5,9/19/2014 7:20:04 PM,Dark,3/20/1980 7:19:45 PM,3/20/1980 7:19:53 PM,8,0.14,0.21,
15,6,9/19/2014 7:53:48 PM,Dark,3/20/1980 7:53:36 PM,3/20/1980 7:53:38 PM,2,0.10,0.31,
17,7,9/19/2014 8:38:41 PM,Dark,3/21/1980 8:37:46 PM,3/21/1980 8:38:30 PM,44,0.05,0.36,
18,8,9/19/2014 8:59:31 PM,Dark,3/21/1980 8:59:18 PM,3/21/1980 8:59:21 PM,3,0.06,0.42,
19,9,9/19/2014 9:17:21 PM,Dark,3/21/1980 9:16:35 PM,3/21/1980 9:17:10 PM,35,-0.14,0.27,
21,10,9/19/2014 9:44:58 PM,Dark,3/21/1980 9:44:39 PM,3/21/1980 9:44:47 PM,8,0.13,0.41,
21,11,9/19/2014 9:45:18 PM,Dark,3/21/1980 9:44:58 PM,3/21/1980 9:45:07 PM,9,-0.12,0.29,
21,12,9/19/2014 9:50:17 PM,Dark,3/21/1980 9:49:42 PM,3/21/1980 9:50:07 PM,25,-0.11,0.17,
22,13,9/19/2014 9:56:12 PM,Dark,3/21/1980 9:54:19 PM,3/21/1980 9:56:02 PM,103,0.04,0.21,
22,14,9/19/2014 10:01:24 PM,Dark,3/21/1980 10:01:10 PM,3/21/1980 10:01:14 PM,4,-0.13,0.08,
22,15,9/19/2014 10:02:28 PM,Dark,3/21/1980 10:01:57 PM,3/21/1980 10:02:17 PM,20,-0.28,-0.20,
23,16,9/19/2014 10:23:32 PM,Dark,3/21/1980 10:23:03 PM,3/21/1980 10:23:21 PM,18,0.15,-0.05,
23,17,9/19/2014 10:23:47 PM,Dark,3/21/1980 10:23:33 PM,3/21/1980 10:23:36 PM,3,-0.04,-0.09,
23,18,9/19/2014 10:25:55 PM,Dark,3/21/1980 10:25:31 PM,3/21/1980 10:25:44 PM,13,-0.03,-0.12,
26,19,9/19/2014 11:06:33 PM,Dark,3/21/1980 11:05:54 PM,3/21/1980 11:06:22 PM,28,0.03,-0.09,
28,20,9/19/2014 11:40:28 PM,Dark,3/21/1980 11:40:07 PM,3/21/1980 11:40:18 PM,11,0.15,0.07,
