Interval,Sample #,Date/Time,Light/Dark,Start Time,End Time,Duration (s),Weight (g),Accumulated (g),
1,1,9/19/2014 3:56:45 PM,Light,3/20/1980 3:55:34 PM,3/20/1980 3:56:35 PM,61,-0.12,-0.12,
1,2,9/19/2014 4:03:12 PM,Light,3/20/1980 4:00:50 PM,3/20/1980 4:03:01 PM,131,-0.17,-0.29,
2,3,9/19/2014 4:17:37 PM,Light,3/20/1980 4:15:03 PM,3/20/1980 4:17:26 PM,143,-0.08,-0.37,
2,4,9/19/2014 4:24:39 PM,Light,3/20/1980 4:22:21 PM,3/20/1980 4:24:28 PM,127,0.07,-0.30,
2,5,9/19/2014 4:29:02 PM,Light,3/20/1980 4:28:01 PM,3/20/1980 4:28:51 PM,50,-0.04,-0.34,
3,6,9/19/2014 4:31:59 PM,Light,3/20/1980 4:29:38 PM,3/20/1980 4:31:48 PM,130,0.12,-0.22,
3,7,9/19/2014 4:39:13 PM,Light,3/20/1980 4:36:50 PM,3/20/1980 4:39:02 PM,132,0.09,-0.13,
3,8,9/19/2014 4:40:10 PM,Light,3/20/1980 4:39:55 PM,3/20/1980 4:40:00 PM,5,0.07,-0.06,
4,9,9/19/2014 4:46:58 PM,Light,3/20/1980 4:44:16 PM,3/20/1980 4:46:48 PM,152,0.06,0.00,
4,10,9/19/2014 4:54:53 PM,Light,3/20/1980 4:52:20 PM,3/20/1980 4:54:43 PM,143,-0.10,-0.10,
4,11,9/19/2014 5:02:12 PM,Light,3/20/1980 4:59:45 PM,3/20/1980 5:02:01 PM,136,0.12,0.02,
5,12,9/19/2014 5:13:54 PM,Light,3/20/1980 5:13:36 PM,3/20/1980 5:13:43 PM,7,0.05,0.07,
5,13,9/19/2014 5:16:44 PM,Light,3/20/1980 5:14:05 PM,3/20/1980 5:16:33 PM,148,0.04,0.11,
6,14,9/19/2014 5:21:23 PM,Light,3/20/1980 5:21:09 PM,3/20/1980 5:21:12 PM,3,0.14,0.24,
6,15,9/19/2014 5:24:34 PM,Light,3/20/1980 5:22:02 PM,3/20/1980 5:24:23 PM,141,0.19,0.43,
6,16,9/19/2014 5:29:35 PM,Light,3/20/1980 5:28:49 PM,3/20/1980 5:29:24 PM,35,0.08,0.51,
6,17,9/19/2014 5:32:35 PM,Light,3/20/1980 5:29:44 PM,3/20/1980 5:32:24 PM,160,-0.12,0.40,
6,18,9/19/2014 5:36:02 PM,Light,3/20/1980 5:34:49 PM,3/20/1980 5:35:51 PM,62,-0.05,0.35,
7,19,9/19/2014 5:40:25 PM,Light,3/20/1980 5:37:33 PM,3/20/1980 5:40:14 PM,161,0.04,0.40,
7,20,9/19/2014 5:49:01 PM,Light,3/20/1980 5:46:12 PM,3/20/1980 5:48:50 PM,158,0.09,0.49,
7,21,9/19/2014 5:53:41 PM,Light,3/20/1980 5:53:20 PM,3/20/1980 5:53:31 PM,11,0.11,0.59,
8,22,9/19/2014 5:56:33 PM,Light,3/20/1980 5:53:56 PM,3/20/1980 5:56:22 PM,146,0.06,0.65,
8,23,9/19/2014 6:09:43 PM,Light,3/20/1980 6:09:28 PM,3/20/1980 6:09:32 PM,4,-0.09,0.57,
8,24,9/19/2014 6:10:49 PM,Light,3/20/1980 6:10:35 PM,3/20/1980 6:10:38 PM,3,0.10,0.67,
9,25,9/19/2014 6:11:41 PM,Light,3/20/1980 6:11:27 PM,3/20/1980 6:11:30 PM,3,-0.07,0.60,
9,26,9/19/2014 6:12:20 PM,Light,3/20/1980 6:12:05 PM,3/20/1980 6:12:09 PM,4,-0.16,0.44,
9,27,9/19/2014 6:12:50 PM,Light,3/20/1980 6:12:23 PM,3/20/1980 6:12:39 PM,16,-0.21,0.23,
9,28,9/19/2014 6:13:20 PM,Light,3/20/1980 6:13:05 PM,3/20/1980 6:13:09 PM,4,0.20,0.43,
9,29,9/19/2014 6:14:04 PM,Light,3/20/1980 6:13:41 PM,3/20/1980 6:13:54 PM,13,-0.11,0.32,
9,30,9/19/2014 6:14:34 PM,Light,3/20/1980 6:14:19 PM,3/20/1980 6:14:24 PM,5,-0.04,0.28,
9,31,9/19/2014 6:15:05 PM,Light,3/20/1980 6:14:41 PM,3/20/1980 6:14:54 PM,13,-0.15,0.13,
9,32,9/19/2014 6:16:17 PM,Light,3/20/1980 6:16:04 PM,3/20/1980 6:16:06 PM,2,0.13,0.26,
9,33,9/19/2014 6:22:31 PM,Light,3/20/1980 6:18:25 PM,3/20/1980 6:22:21 PM,236,-0.19,0.08,
9,34,9/19/2014 6:23:42 PM,Light,3/20/1980 6:23:02 PM,3/20/1980 6:23:31 PM,29,0.09,0.17,
9,35,9/19/2014 6:26:31 PM,Light,3/20/1980 6:25:57 PM,3/20/1980 6:26:20 PM,23,0.23,0.40,
10,36,9/19/2014 6:32:12 PM,Light,3/20/1980 6:31:28 PM,3/20/1980 6:32:02 PM,34,-0.21,0.19,
10,37,9/19/2014 6:32:49 PM,Light,3/20/1980 6:32:27 PM,3/20/1980 6:32:38 PM,11,-0.07,0.12,
10,38,9/19/2014 6:34:01 PM,Light,3/20/1980 6:33:41 PM,3/20/1980 6:33:50 PM,9,-0.15,-0.02,
10,39,9/19/2014 6:34:17 PM,Light,3/20/1980 6:34:02 PM,3/20/1980 6:34:06 PM,4,0.16,0.14,
10,40,9/19/2014 6:37:59 PM,Light,3/20/1980 6:34:31 PM,3/20/1980 6:37:49 PM,198,-0.22,-0.08,
10,41,9/19/2014 6:39:57 PM,Light,3/20/1980 6:39:19 PM,3/20/1980 6:39:47 PM,28,0.18,0.10,
