Interval,Sample #,Date/Time,Light/Dark,Start Time,End Time,Duration (s),Weight (g),Accumulated (g),
1,1,9/19/2014 3:58:47 PM,Light,3/20/1980 3:58:14 PM,3/20/1980 3:58:36 PM,22,0.03,0.03,
6,2,9/19/2014 5:22:23 PM,Light,3/20/1980 5:21:59 PM,3/20/1980 5:22:12 PM,13,0.08,0.11,
7,3,9/19/2014 5:50:54 PM,Light,3/20/1980 5:50:40 PM,3/20/1980 5:50:44 PM,4,0.14,0.25,
9,4,9/19/2014 6:24:07 PM,Light,3/20/1980 6:23:44 PM,3/20/1980 6:23:56 PM,12,-0.04,0.21,
9,5,9/19/2014 6:25:35 PM,Light,3/20/1980 6:25:17 PM,3/20/1980 6:25:25 PM,8,0.04,0.25,
11,6,9/19/2014 6:57:16 PM,Light,3/20/1980 6:56:09 PM,3/20/1980 6:57:05 PM,56,-0.05,0.21,
11,7,9/19/2014 6:59:55 PM,Light,3/20/1980 6:59:27 PM,3/20/1980 6:59:44 PM,17,0.06,0.26,
12,8,9/19/2014 7:05:27 PM,Dark,3/20/1980 7:05:06 PM,3/20/1980 7:05:16 PM,10,-0.05,0.21,
12,9,9/19/2014 7:09:31 PM,Dark,3/20/1980 7:09:12 PM,3/20/1980 7:09:21 PM,9,-0.08,0.14,
12,10,9/19/2014 7:10:45 PM,Dark,3/20/1980 7:10:31 PM,3/20/1980 7:10:34 PM,3,-0.10,0.04,
12,11,9/19/2014 7:13:16 PM,Dark,3/20/1980 7:12:51 PM,3/20/1980 7:13:05 PM,14,0.04,0.08,
13,12,9/19/2014 7:21:12 PM,Dark,3/20/1980 7:20:53 PM,3/20/1980 7:21:02 PM,9,0.05,0.13,
13,13,9/19/2014 7:22:52 PM,Dark,3/20/1980 7:22:35 PM,3/20/1980 7:22:41 PM,6,0.05,0.18,
13,14,9/19/2014 7:29:12 PM,Dark,3/20/1980 7:28:58 PM,3/20/1980 7:29:01 PM,3,-0.04,0.15,
13,15,9/19/2014 7:32:55 PM,Dark,3/20/1980 7:32:37 PM,3/20/1980 7:32:45 PM,8,-0.03,0.12,
