Interval,Sample #,Date/Time,Light/Dark,Start Time,End Time,Duration (s),Weight (g),Accumulated (g),
7,15,9/15/2014 7:50:00 PM,Dark,3/16/1980 7:46:21 PM,3/16/1980 7:49:49 PM,208,-0.15,0.55,
8,16,9/15/2014 8:16:21 PM,Dark,3/16/1980 7:50:46 PM,3/16/1980 8:16:11 PM,1525,-0.14,0.41,
8,17,9/15/2014 8:20:37 PM,Dark,3/16/1980 8:17:25 PM,3/16/1980 8:20:27 PM,182,-0.14,0.27,
8,18,9/15/2014 8:29:28 PM,Dark,3/16/1980 8:22:38 PM,3/16/1980 8:29:17 PM,399,-0.07,0.21,
9,19,9/15/2014 8:44:23 PM,Dark,3/16/1980 8:31:39 PM,3/17/1980 8:44:12 PM,753,0.05,0.26,
9,20,9/15/2014 8:45:09 PM,Dark,3/17/1980 8:44:36 PM,3/17/1980 8:44:58 PM,22,0.21,0.47,
9,21,9/15/2014 9:03:00 PM,Dark,3/17/1980 8:58:46 PM,3/17/1980 9:02:50 PM,244,0.26,0.73,
10,22,9/15/2014 9:10:33 PM,Dark,3/17/1980 9:03:06 PM,3/17/1980 9:10:22 PM,436,0.11,0.84,
10,23,9/15/2014 9:10:50 PM,Dark,3/17/1980 9:10:35 PM,3/17/1980 9:10:39 PM,4,-0.11,0.73,
10,24,9/15/2014 9:23:51 PM,Dark,3/17/1980 9:11:37 PM,3/17/1980 9:23:40 PM,723,0.17,0.90,
11,25,9/15/2014 9:38:26 PM,Dark,3/17/1980 9:25:50 PM,3/17/1980 9:38:15 PM,745,-0.05,0.84,
11,26,9/15/2014 9:39:08 PM,Dark,3/17/1980 9:38:38 PM,3/17/1980 9:38:58 PM,20,-0.32,0.52,
11,27,9/15/2014 9:44:29 PM,Dark,3/17/1980 9:39:54 PM,3/17/1980 9:44:19 PM,265,0.29,0.81,
12,28,9/15/2014 10:07:07 PM,Dark,3/17/1980 10:06:11 PM,3/17/1980 10:06:56 PM,45,0.06,0.87,
12,29,9/15/2014 10:19:57 PM,Dark,3/17/1980 10:07:58 PM,3/17/1980 10:19:46 PM,708,0.12,0.99,
13,30,9/15/2014 10:25:48 PM,Dark,3/17/1980 10:20:14 PM,3/17/1980 10:25:38 PM,324,-0.17,0.82,
13,31,9/15/2014 10:46:19 PM,Dark,3/17/1980 10:25:55 PM,3/17/1980 10:46:09 PM,1214,0.35,1.17,
14,32,9/15/2014 10:47:37 PM,Dark,3/17/1980 10:46:59 PM,3/17/1980 10:47:27 PM,28,0.08,1.25,
14,33,9/15/2014 10:48:36 PM,Dark,3/17/1980 10:47:39 PM,3/17/1980 10:48:26 PM,47,-0.13,1.12,
14,34,9/15/2014 10:59:52 PM,Dark,3/17/1980 10:49:00 PM,3/17/1980 10:59:41 PM,641,0.05,1.17,
14,35,9/15/2014 11:04:46 PM,Dark,3/17/1980 11:01:22 PM,3/17/1980 11:04:35 PM,193,-0.16,1.01,
15,36,9/15/2014 11:13:05 PM,Dark,3/17/1980 11:04:46 PM,3/17/1980 11:12:54 PM,488,0.13,1.14,
15,37,9/15/2014 11:18:57 PM,Dark,3/17/1980 11:14:58 PM,3/17/1980 11:18:47 PM,229,-0.21,0.93,
15,38,9/15/2014 11:27:08 PM,Dark,3/17/1980 11:19:04 PM,3/17/1980 11:26:58 PM,474,-0.03,0.89,
16,39,9/15/2014 11:49:25 PM,Dark,3/17/1980 11:28:24 PM,3/17/1980 11:49:14 PM,1250,0.13,1.02,
16,40,9/15/2014 11:54:35 PM,Dark,3/17/1980 11:49:37 PM,3/17/1980 11:54:24 PM,287,0.46,1.48,
17,41,9/16/2014 12:04:59 AM,Dark,3/17/1980 11:56:10 PM,3/17/1980 12:04:49 AM,519,-0.06,1.41,
17,42,9/16/2014 12:08:28 AM,Dark,3/17/1980 12:05:15 AM,3/17/1980 12:08:17 AM,182,-0.16,1.26,
17,43,9/16/2014 12:10:52 AM,Dark,3/17/1980 12:10:39 AM,3/17/1980 12:10:42 AM,3,0.12,1.37,
17,44,9/16/2014 12:23:13 AM,Dark,3/17/1980 12:11:00 AM,3/17/1980 12:23:03 AM,723,0.03,1.40,
17,45,9/16/2014 12:23:56 AM,Dark,3/17/1980 12:23:18 AM,3/17/1980 12:23:45 AM,27,-0.23,1.18,
18,46,9/16/2014 12:37:50 AM,Dark,3/17/1980 12:24:41 AM,3/17/1980 12:37:40 AM,779,0.05,1.23,
18,47,9/16/2014 12:42:04 AM,Dark,3/17/1980 12:37:59 AM,3/17/1980 12:41:53 AM,234,-0.05,1.18,
18,48,9/16/2014 12:43:26 AM,Dark,3/17/1980 12:42:17 AM,3/17/1980 12:43:15 AM,58,0.11,1.29,
18,49,9/16/2014 12:45:25 AM,Dark,3/17/1980 12:43:55 AM,3/17/1980 12:45:15 AM,80,0.10,1.39,
18,50,9/16/2014 12:49:15 AM,Dark,3/17/1980 12:45:40 AM,3/17/1980 12:49:04 AM,204,-0.24,1.15,
18,51,9/16/2014 12:51:03 AM,Dark,3/17/1980 12:50:21 AM,3/17/1980 12:50:53 AM,32,0.10,1.26,
19,52,9/16/2014 12:55:28 AM,Dark,3/17/1980 12:51:45 AM,3/17/1980 12:55:17 AM,212,-0.29,0.96,
19,53,9/16/2014 12:57:37 AM,Dark,3/17/1980 12:55:35 AM,3/17/1980 12:57:25 AM,110,-0.14,0.83,
19,54,9/16/2014 1:04:20 AM,Dark,3/17/1980 12:57:42 AM,3/17/1980 1:04:09 AM,387,0.08,0.91,
19,55,9/16/2014 1:16:55 AM,Dark,3/17/1980 1:05:18 AM,3/17/1980 1:16:45 AM,687,0.28,1.19,
20,56,9/16/2014 1:31:17 AM,Dark,3/17/1980 1:18:57 AM,3/17/1980 1:31:06 AM,729,0.11,1.30,
20,57,9/16/2014 1:32:40 AM,Dark,3/17/1980 1:32:04 AM,3/17/1980 1:32:29 AM,25,-0.14,1.16,
20,58,9/16/2014 1:33:12 AM,Dark,3/17/1980 1:32:46 AM,3/17/1980 1:33:01 AM,15,0.09,1.25,
21,59,9/16/2014 1:45:41 AM,Dark,3/17/1980 1:34:02 AM,3/17/1980 1:45:30 AM,688,-0.08,1.17,
21,60,9/16/2014 1:54:23 AM,Dark,3/17/1980 1:48:19 AM,3/17/1980 1:54:13 AM,354,-0.17,1.00,
21,61,9/16/2014 1:59:58 AM,Dark,3/17/1980 1:54:24 AM,3/17/1980 1:59:47 AM,323,0.21,1.20,
21,62,9/16/2014 2:05:29 AM,Dark,3/17/1980 2:01:05 AM,3/17/1980 2:05:18 AM,253,-0.20,1.00,
22,63,9/16/2014 2:13:30 AM,Dark,3/17/1980 2:05:35 AM,3/17/1980 2:13:19 AM,464,-0.10,0.91,
22,64,9/16/2014 2:14:59 AM,Dark,3/17/1980 2:14:30 AM,3/17/1980 2:14:49 AM,19,-0.07,0.84,
22,65,9/16/2014 2:26:42 AM,Dark,3/17/1980 2:15:14 AM,3/17/1980 2:26:32 AM,678,0.10,0.94,
22,66,9/16/2014 2:28:08 AM,Dark,3/17/1980 2:27:54 AM,3/17/1980 2:27:57 AM,3,-0.15,0.79,
22,67,9/16/2014 2:29:07 AM,Dark,3/17/1980 2:28:24 AM,3/17/1980 2:28:56 AM,32,-0.41,0.38,
23,68,9/16/2014 2:41:03 AM,Dark,3/17/1980 2:29:13 AM,3/17/1980 2:40:52 AM,699,0.06,0.44,
23,69,9/16/2014 2:55:06 AM,Dark,3/17/1980 2:41:49 AM,3/17/1980 2:54:55 AM,786,0.35,0.79,
23,70,9/16/2014 2:55:59 AM,Dark,3/17/1980 2:55:15 AM,3/17/1980 2:55:49 AM,34,-0.14,0.65,
24,71,9/16/2014 3:07:55 AM,Dark,3/17/1980 2:56:14 AM,3/17/1980 3:07:45 AM,691,0.21,0.86,
24,72,9/16/2014 3:22:13 AM,Dark,3/17/1980 3:09:34 AM,3/17/1980 3:22:03 AM,749,-0.19,0.67,
25,73,9/16/2014 3:30:26 AM,Dark,3/17/1980 3:24:36 AM,3/17/1980 3:30:16 AM,340,-0.31,0.35,
25,74,9/16/2014 3:36:17 AM,Dark,3/17/1980 3:30:33 AM,3/17/1980 3:36:06 AM,333,0.14,0.49,
25,75,9/16/2014 3:37:40 AM,Dark,3/17/1980 3:37:18 AM,3/17/1980 3:37:30 AM,12,0.18,0.67,
25,76,9/16/2014 3:50:11 AM,Dark,3/17/1980 3:37:47 AM,3/17/1980 3:50:00 AM,733,-0.07,0.60,
25,77,9/16/2014 3:51:04 AM,Dark,3/17/1980 3:50:29 AM,3/17/1980 3:50:54 AM,25,0.14,0.74,
26,78,9/16/2014 3:59:56 AM,Dark,3/17/1980 3:51:45 AM,3/17/1980 3:59:45 AM,480,-0.19,0.54,
26,79,9/16/2014 4:04:28 AM,Dark,3/17/1980 4:00:23 AM,3/17/1980 4:04:18 AM,235,0.06,0.60,
26,80,9/16/2014 4:08:07 AM,Dark,3/17/1980 4:06:22 AM,3/17/1980 4:07:57 AM,95,-0.07,0.53,
27,81,9/16/2014 4:18:12 AM,Dark,3/17/1980 4:08:45 AM,3/17/1980 4:18:02 AM,557,-0.17,0.37,
27,82,9/16/2014 4:20:54 AM,Dark,3/17/1980 4:20:12 AM,3/17/1980 4:20:44 AM,32,0.32,0.69,
27,83,9/16/2014 4:32:35 AM,Dark,3/17/1980 4:20:55 AM,3/17/1980 4:32:25 AM,690,-0.19,0.49,
27,84,9/16/2014 4:33:12 AM,Dark,3/17/1980 4:32:52 AM,3/17/1980 4:33:01 AM,9,-0.06,0.43,
28,85,9/16/2014 4:46:23 AM,Dark,3/17/1980 4:34:45 AM,3/17/1980 4:46:12 AM,687,-0.05,0.39,
28,86,9/16/2014 4:47:25 AM,Dark,3/17/1980 4:46:57 AM,3/17/1980 4:47:15 AM,18,0.06,0.44,
28,87,9/16/2014 4:49:19 AM,Dark,3/17/1980 4:48:09 AM,3/17/1980 4:49:08 AM,59,-0.10,0.34,
28,88,9/16/2014 5:00:29 AM,Dark,3/17/1980 4:49:34 AM,3/17/1980 5:00:18 AM,644,-0.15,0.19,
29,89,9/16/2014 5:15:12 AM,Dark,3/17/1980 5:02:02 AM,3/17/1980 5:15:02 AM,780,-0.10,0.09,
29,90,9/16/2014 5:28:41 AM,Dark,3/17/1980 5:16:06 AM,3/17/1980 5:28:30 AM,744,0.12,0.21,
29,91,9/16/2014 5:34:07 AM,Dark,3/17/1980 5:29:31 AM,3/17/1980 5:33:57 AM,266,-0.04,0.17,
30,92,9/16/2014 5:42:04 AM,Dark,3/17/1980 5:34:08 AM,3/17/1980 5:41:53 AM,465,0.16,0.34,
30,93,9/16/2014 5:44:17 AM,Dark,3/17/1980 5:43:24 AM,3/17/1980 5:44:06 AM,42,-0.13,0.21,
30,94,9/16/2014 5:45:01 AM,Dark,3/17/1980 5:44:23 AM,3/17/1980 5:44:51 AM,28,0.27,0.48,
30,95,9/16/2014 5:56:29 AM,Dark,3/17/1980 5:45:11 AM,3/17/1980 5:56:19 AM,668,0.23,0.72,
31,96,9/16/2014 6:09:35 AM,Dark,3/17/1980 5:57:09 AM,3/17/1980 6:09:23 AM,734,-0.12,0.59,
31,97,9/16/2014 6:19:13 AM,Dark,3/17/1980 6:11:17 AM,3/17/1980 6:19:02 AM,465,0.21,0.80,
31,98,9/16/2014 6:19:41 AM,Dark,3/17/1980 6:19:20 AM,3/17/1980 6:19:30 AM,10,0.04,0.84,
31,99,9/16/2014 6:20:07 AM,Dark,3/17/1980 6:19:52 AM,3/17/1980 6:19:56 AM,4,0.04,0.89,
31,100,9/16/2014 6:21:30 AM,Dark,3/17/1980 6:21:12 AM,3/17/1980 6:21:19 AM,7,0.16,1.05,
32,101,9/16/2014 6:30:35 AM,Dark,3/17/1980 6:21:47 AM,3/17/1980 6:30:24 AM,517,0.07,1.12,
32,102,9/16/2014 6:41:00 AM,Dark,3/17/1980 6:32:50 AM,3/17/1980 6:40:49 AM,479,-0.09,1.03,
33,103,9/16/2014 7:05:32 AM,Light,3/17/1980 6:54:56 AM,3/17/1980 7:05:21 AM,625,0.07,1.10,
34,104,9/16/2014 7:16:45 AM,Light,3/17/1980 7:06:23 AM,3/17/1980 7:16:34 AM,611,0.27,1.36,
34,105,9/16/2014 7:26:31 AM,Light,3/17/1980 7:17:45 AM,3/17/1980 7:26:21 AM,516,-0.07,1.29,
34,106,9/16/2014 7:35:04 AM,Light,3/17/1980 7:26:34 AM,3/17/1980 7:34:53 AM,499,0.14,1.43,
35,107,9/16/2014 7:43:54 AM,Light,3/17/1980 7:35:37 AM,3/17/1980 7:43:43 AM,486,-0.16,1.27,
35,108,9/16/2014 7:53:12 AM,Light,3/17/1980 7:45:14 AM,3/17/1980 7:53:01 AM,467,-0.06,1.21,
35,109,9/16/2014 7:54:00 AM,Light,3/17/1980 7:53:36 AM,3/17/1980 7:53:49 AM,13,0.09,1.30,
35,110,9/16/2014 7:57:56 AM,Light,3/17/1980 7:54:26 AM,3/17/1980 7:57:45 AM,199,0.13,1.43,
35,111,9/16/2014 8:02:52 AM,Light,3/17/1980 7:58:04 AM,3/17/1980 8:02:42 AM,278,0.11,1.54,
36,112,9/16/2014 8:08:50 AM,Light,3/17/1980 8:04:46 AM,3/17/1980 8:08:39 AM,233,-0.08,1.46,
36,113,9/16/2014 8:23:28 AM,Light,3/17/1980 8:15:49 AM,3/17/1980 8:23:17 AM,448,-0.15,1.31,
37,114,9/16/2014 8:33:36 AM,Light,3/17/1980 8:25:21 AM,3/17/1980 8:33:25 AM,484,-0.22,1.09,
37,115,9/16/2014 8:36:01 AM,Light,3/17/1980 8:35:29 AM,3/17/1980 8:35:50 AM,21,-0.15,0.95,
37,116,9/16/2014 8:44:18 AM,Light,3/17/1980 8:36:07 AM,3/17/1980 8:44:07 AM,480,-0.13,0.82,
37,117,9/16/2014 8:44:57 AM,Light,3/17/1980 8:44:35 AM,3/17/1980 8:44:46 AM,11,-0.10,0.72,
37,118,9/16/2014 8:52:55 AM,Light,3/17/1980 8:45:37 AM,3/17/1980 8:52:45 AM,428,0.04,0.75,
38,119,9/16/2014 9:02:52 AM,Light,3/17/1980 8:54:55 AM,3/17/1980 9:02:42 AM,467,-0.07,0.68,
38,120,9/16/2014 9:13:09 AM,Light,3/17/1980 9:04:53 AM,3/17/1980 9:12:59 AM,486,0.05,0.73,
38,121,9/16/2014 9:22:28 AM,Light,3/17/1980 9:15:03 AM,3/17/1980 9:22:18 AM,435,-0.28,0.46,
39,122,9/16/2014 9:32:46 AM,Light,3/17/1980 9:24:06 AM,3/17/1980 9:32:36 AM,510,-0.12,0.34,
39,123,9/16/2014 9:40:55 AM,Light,3/17/1980 9:33:18 AM,3/17/1980 9:40:44 AM,446,0.05,0.39,
40,124,9/16/2014 9:51:10 AM,Light,3/17/1980 9:42:03 AM,3/17/1980 9:50:59 AM,536,0.07,0.46,
40,125,9/16/2014 10:01:37 AM,Light,3/17/1980 9:52:36 AM,3/17/1980 10:01:26 AM,530,-0.06,0.40,
40,126,9/16/2014 10:11:52 AM,Light,3/17/1980 10:03:30 AM,3/17/1980 10:11:41 AM,491,0.08,0.48,
41,127,9/16/2014 10:22:25 AM,Light,3/17/1980 10:12:40 AM,3/17/1980 10:22:15 AM,575,0.07,0.55,
41,128,9/16/2014 10:33:29 AM,Light,3/17/1980 10:24:03 AM,3/17/1980 10:33:19 AM,556,0.04,0.59,
42,129,9/16/2014 10:43:12 AM,Light,3/17/1980 10:35:22 AM,3/17/1980 10:43:01 AM,459,0.13,0.72,
42,130,9/16/2014 10:49:16 AM,Light,3/17/1980 10:44:38 AM,3/17/1980 10:49:04 AM,266,-0.05,0.67,
42,131,9/16/2014 10:53:02 AM,Light,3/17/1980 10:49:22 AM,3/17/1980 10:52:51 AM,209,-0.27,0.39,
42,132,9/16/2014 10:56:35 AM,Light,3/17/1980 10:55:19 AM,3/17/1980 10:56:24 AM,65,-0.21,0.18,
42,133,9/16/2014 11:04:19 AM,Light,3/17/1980 10:56:48 AM,3/17/1980 11:04:09 AM,441,0.04,0.23,
43,134,9/16/2014 11:13:29 AM,Light,3/17/1980 11:06:11 AM,3/17/1980 11:13:17 AM,426,-0.27,-0.04,
43,135,9/16/2014 11:18:24 AM,Light,3/17/1980 11:15:16 AM,3/17/1980 11:18:14 AM,178,-0.15,-0.19,
43,136,9/16/2014 11:22:34 AM,Light,3/17/1980 11:18:33 AM,3/17/1980 11:22:23 AM,230,0.16,-0.04,
44,137,9/16/2014 11:32:41 AM,Light,3/17/1980 11:23:44 AM,3/17/1980 11:32:31 AM,527,0.11,0.07,
44,138,9/16/2014 11:38:45 AM,Light,3/17/1980 11:34:38 AM,3/17/1980 11:38:34 AM,236,0.21,0.28,
44,139,9/16/2014 11:42:55 AM,Light,3/17/1980 11:39:00 AM,3/17/1980 11:42:44 AM,224,-0.28,-0.01,
44,140,9/16/2014 11:53:22 AM,Light,3/17/1980 11:44:40 AM,3/17/1980 11:53:11 AM,511,-0.09,-0.10,
45,141,9/16/2014 12:14:02 PM,Light,3/17/1980 11:55:35 AM,3/17/1980 12:13:52 PM,1097,0.05,-0.05,
46,142,9/16/2014 12:25:44 PM,Light,3/17/1980 12:16:02 PM,3/17/1980 12:25:34 PM,572,-0.12,-0.16,
46,143,9/16/2014 12:37:40 PM,Light,3/17/1980 12:27:44 PM,3/17/1980 12:37:30 PM,586,-0.12,-0.28,
47,144,9/16/2014 12:48:28 PM,Light,3/17/1980 12:48:10 PM,3/17/1980 12:48:17 PM,7,0.17,-0.11,
47,145,9/16/2014 1:06:27 PM,Light,3/17/1980 12:48:43 PM,3/17/1980 1:06:16 PM,1053,-0.08,-0.19,
48,146,9/16/2014 1:16:06 PM,Light,3/17/1980 1:07:31 PM,3/17/1980 1:15:56 PM,505,-0.28,-0.47,
48,147,9/16/2014 1:25:12 PM,Light,3/17/1980 1:17:17 PM,3/17/1980 1:25:01 PM,464,-0.04,-0.50,
48,148,9/16/2014 1:26:24 PM,Light,3/17/1980 1:25:17 PM,3/17/1980 1:26:14 PM,57,-0.12,-0.62,
48,149,9/16/2014 1:35:19 PM,Light,3/17/1980 1:26:58 PM,3/17/1980 1:35:08 PM,490,0.05,-0.57,
49,150,9/16/2014 1:55:09 PM,Light,3/17/1980 1:46:55 PM,3/17/1980 1:54:58 PM,483,-0.10,-0.67,
50,151,9/16/2014 2:05:44 PM,Light,3/17/1980 1:57:10 PM,3/17/1980 2:05:33 PM,503,0.18,-0.50,
50,152,9/16/2014 2:26:16 PM,Light,3/17/1980 2:17:42 PM,3/17/1980 2:26:05 PM,503,0.23,-0.27,
51,153,9/16/2014 2:36:30 PM,Light,3/17/1980 2:28:08 PM,3/17/1980 2:36:20 PM,492,-0.19,-0.46,
51,154,9/16/2014 2:38:01 PM,Light,3/17/1980 2:37:37 PM,3/17/1980 2:37:49 PM,12,-0.27,-0.73,
51,155,9/16/2014 2:47:50 PM,Light,3/17/1980 2:38:02 PM,3/17/1980 2:47:39 PM,577,0.05,-0.68,
52,156,9/16/2014 2:59:20 PM,Light,3/17/1980 2:50:35 PM,3/17/1980 2:59:09 PM,514,0.20,-0.48,
52,157,9/16/2014 3:18:52 PM,Light,3/17/1980 3:09:41 PM,3/17/1980 3:18:41 PM,540,0.09,-0.39,
52,158,9/16/2014 3:19:32 PM,Light,3/17/1980 3:19:18 PM,3/17/1980 3:19:22 PM,4,0.27,-0.12,
53,159,9/16/2014 3:30:19 PM,Light,3/17/1980 3:20:41 PM,3/17/1980 3:30:08 PM,567,0.24,0.12,
53,160,9/16/2014 3:39:50 PM,Light,3/17/1980 3:31:20 PM,3/17/1980 3:39:39 PM,499,-0.07,0.05,
54,161,9/16/2014 3:59:52 PM,Light,3/17/1980 3:51:24 PM,3/17/1980 3:59:41 PM,497,-0.13,-0.08,
54,162,9/16/2014 4:09:04 PM,Light,3/17/1980 4:01:22 PM,3/17/1980 4:08:53 PM,451,-0.08,-0.16,
55,163,9/16/2014 4:28:25 PM,Light,3/17/1980 4:10:33 PM,3/17/1980 4:28:14 PM,1061,0.09,-0.07,
55,164,9/16/2014 4:30:24 PM,Light,3/17/1980 4:30:08 PM,3/17/1980 4:30:14 PM,6,0.40,0.33,
55,165,9/16/2014 4:37:25 PM,Light,3/17/1980 4:30:32 PM,3/17/1980 4:37:14 PM,402,0.21,0.54,
56,166,9/16/2014 4:46:05 PM,Light,3/17/1980 4:38:15 PM,3/17/1980 4:45:55 PM,460,-0.23,0.30,
57,167,9/16/2014 5:05:49 PM,Light,3/17/1980 4:57:26 PM,3/17/1980 5:05:38 PM,492,0.06,0.36,
57,168,9/16/2014 5:14:59 PM,Light,3/17/1980 5:06:31 PM,3/17/1980 5:14:48 PM,497,0.32,0.68,
57,169,9/16/2014 5:16:34 PM,Light,3/17/1980 5:16:02 PM,3/17/1980 5:16:23 PM,21,0.14,0.82,
57,170,9/16/2014 5:24:24 PM,Light,3/17/1980 5:16:34 PM,3/17/1980 5:24:13 PM,459,0.04,0.86,
57,171,9/16/2014 5:25:51 PM,Light,3/17/1980 5:24:53 PM,3/17/1980 5:25:41 PM,48,-0.10,0.76,
58,172,9/16/2014 5:34:00 PM,Light,3/17/1980 5:26:20 PM,3/17/1980 5:33:49 PM,449,0.13,0.90,
58,173,9/16/2014 5:43:35 PM,Light,3/17/1980 5:36:07 PM,3/17/1980 5:43:25 PM,438,-0.03,0.86,
59,174,9/16/2014 5:53:58 PM,Light,3/17/1980 5:43:43 PM,3/17/1980 5:53:48 PM,605,0.08,0.95,
59,175,9/16/2014 5:54:42 PM,Light,3/17/1980 5:54:18 PM,3/17/1980 5:54:31 PM,13,0.06,1.01,
59,176,9/16/2014 6:04:32 PM,Light,3/17/1980 5:55:10 PM,3/17/1980 6:04:21 PM,551,0.13,1.14,
59,177,9/16/2014 6:05:02 PM,Light,3/17/1980 6:04:47 PM,3/17/1980 6:04:51 PM,4,-0.18,0.96,
59,178,9/16/2014 6:09:13 PM,Light,3/17/1980 6:05:23 PM,3/17/1980 6:09:02 PM,219,0.11,1.07,
59,179,9/16/2014 6:12:38 PM,Light,3/17/1980 6:09:23 PM,3/17/1980 6:12:28 PM,185,0.22,1.29,
60,180,9/16/2014 6:38:35 PM,Light,3/17/1980 6:12:46 PM,3/17/1980 6:38:25 PM,1539,0.30,1.59,
61,181,9/16/2014 6:52:34 PM,Dark,3/17/1980 6:39:33 PM,3/17/1980 6:52:23 PM,770,-0.16,1.42,
61,182,9/16/2014 7:04:06 PM,Dark,3/17/1980 6:53:11 PM,3/17/1980 7:03:55 PM,644,0.48,1.90,
62,183,9/16/2014 7:17:06 PM,Dark,3/17/1980 7:05:59 PM,3/17/1980 7:16:56 PM,657,0.06,1.96,
62,184,9/16/2014 7:29:37 PM,Dark,3/17/1980 7:17:13 PM,3/17/1980 7:29:26 PM,733,0.09,2.05,
62,185,9/16/2014 7:30:55 PM,Dark,3/17/1980 7:30:16 PM,3/17/1980 7:30:45 PM,29,-0.10,1.95,
63,186,9/16/2014 7:55:25 PM,Dark,3/17/1980 7:31:42 PM,3/17/1980 7:55:14 PM,1412,0.30,2.25,
63,187,9/16/2014 7:57:51 PM,Dark,3/17/1980 7:55:57 PM,3/17/1980 7:57:41 PM,104,0.17,2.42,
63,188,9/16/2014 7:58:57 PM,Dark,3/17/1980 7:57:59 PM,3/17/1980 7:58:46 PM,47,0.16,2.58,
64,189,9/16/2014 8:09:14 PM,Dark,3/17/1980 7:59:03 PM,3/17/1980 8:09:04 PM,601,-0.14,2.45,
64,190,9/16/2014 8:23:35 PM,Dark,3/17/1980 8:11:35 PM,3/17/1980 8:23:25 PM,710,0.28,2.73,
65,191,9/16/2014 8:37:34 PM,Dark,3/17/1980 8:23:36 PM,3/18/1980 8:37:24 PM,828,0.13,2.86,
65,192,9/16/2014 8:38:36 PM,Dark,3/18/1980 8:38:02 PM,3/18/1980 8:38:26 PM,24,0.09,2.95,
65,193,9/16/2014 8:51:31 PM,Dark,3/18/1980 8:39:15 PM,3/18/1980 8:51:20 PM,725,0.20,3.15,
66,194,9/16/2014 8:53:25 PM,Dark,3/18/1980 8:52:59 PM,3/18/1980 8:53:14 PM,15,-0.11,3.04,
66,195,9/16/2014 9:05:18 PM,Dark,3/18/1980 8:53:34 PM,3/18/1980 9:05:07 PM,693,-0.37,2.67,
67,196,9/16/2014 9:18:22 PM,Dark,3/18/1980 9:05:50 PM,3/18/1980 9:18:11 PM,741,0.15,2.82,
67,197,9/16/2014 9:20:55 PM,Dark,3/18/1980 9:20:39 PM,3/18/1980 9:20:44 PM,5,0.05,2.87,
67,198,9/16/2014 9:32:04 PM,Dark,3/18/1980 9:21:01 PM,3/18/1980 9:31:53 PM,652,-0.15,2.72,
67,199,9/16/2014 9:34:46 PM,Dark,3/18/1980 9:33:53 PM,3/18/1980 9:34:35 PM,42,0.12,2.84,
68,200,9/16/2014 9:45:43 PM,Dark,3/18/1980 9:34:50 PM,3/18/1980 9:45:32 PM,642,-0.05,2.79,
68,201,9/16/2014 9:47:44 PM,Dark,3/18/1980 9:46:54 PM,3/18/1980 9:47:34 PM,40,-0.04,2.75,
68,202,9/16/2014 9:56:06 PM,Dark,3/18/1980 9:47:45 PM,3/18/1980 9:55:55 PM,490,0.03,2.78,
68,203,9/16/2014 9:59:46 PM,Dark,3/18/1980 9:56:07 PM,3/18/1980 9:59:36 PM,209,0.05,2.83,
69,204,9/16/2014 10:13:01 PM,Dark,3/18/1980 10:00:32 PM,3/18/1980 10:12:50 PM,738,-0.06,2.77,
69,205,9/16/2014 10:23:17 PM,Dark,3/18/1980 10:14:17 PM,3/18/1980 10:23:07 PM,530,-0.13,2.65,
69,206,9/16/2014 10:27:00 PM,Dark,3/18/1980 10:23:18 PM,3/18/1980 10:26:49 PM,211,0.25,2.89,
