Interval,Sample #,Date/Time,Light/Dark,Start Time,End Time,Duration (s),Weight (g),Accumulated (g),
1,1,9/19/2014 4:02:57 PM,Light,3/20/1980 4:02:33 PM,3/20/1980 4:02:46 PM,13,-0.06,-0.06,
3,2,9/19/2014 4:39:26 PM,Light,3/20/1980 4:38:54 PM,3/20/1980 4:39:15 PM,21,0.15,0.09,
8,3,9/19/2014 6:06:52 PM,Light,3/20/1980 6:06:37 PM,3/20/1980 6:06:41 PM,4,0.08,0.17,
12,4,9/19/2014 7:02:49 PM,Dark,3/20/1980 7:02:23 PM,3/20/1980 7:02:38 PM,15,0.04,0.21,
13,5,9/19/2014 7:22:04 PM,Dark,3/20/1980 7:21:44 PM,3/20/1980 7:21:53 PM,9,0.04,0.25,
13,6,9/19/2014 7:31:44 PM,Dark,3/20/1980 7:31:24 PM,3/20/1980 7:31:33 PM,9,0.04,0.30,
13,7,9/19/2014 7:36:05 PM,Dark,3/20/1980 7:35:51 PM,3/20/1980 7:35:54 PM,3,0.05,0.35,
14,8,9/19/2014 7:40:12 PM,Dark,3/20/1980 7:39:38 PM,3/20/1980 7:40:02 PM,24,-0.08,0.27,
14,9,9/19/2014 7:47:03 PM,Dark,3/20/1980 7:44:46 PM,3/20/1980 7:46:52 PM,126,0.09,0.35,
14,10,9/19/2014 7:48:02 PM,Dark,3/20/1980 7:47:19 PM,3/20/1980 7:47:52 PM,33,0.07,0.43,
14,11,9/19/2014 7:50:50 PM,Dark,3/20/1980 7:50:16 PM,3/20/1980 7:50:40 PM,24,0.04,0.47,
14,12,9/19/2014 7:51:34 PM,Dark,3/20/1980 7:51:18 PM,3/20/1980 7:51:23 PM,5,-0.08,0.38,
15,13,9/19/2014 8:04:10 PM,Dark,3/20/1980 8:03:12 PM,3/20/1980 8:04:00 PM,48,-0.05,0.33,
15,14,9/19/2014 8:07:13 PM,Dark,3/20/1980 8:06:55 PM,3/20/1980 8:07:02 PM,7,0.13,0.46,
16,15,9/19/2014 8:14:51 PM,Dark,3/20/1980 8:14:03 PM,3/20/1980 8:14:40 PM,37,0.06,0.52,
16,16,9/19/2014 8:25:11 PM,Dark,3/20/1980 8:24:55 PM,3/20/1980 8:25:01 PM,6,-0.13,0.39,
17,17,9/19/2014 8:32:41 PM,Dark,3/20/1980 8:32:23 PM,3/20/1980 8:32:30 PM,7,0.04,0.42,
17,18,9/19/2014 8:36:22 PM,Dark,3/21/1980 8:36:04 PM,3/21/1980 8:36:11 PM,7,-0.07,0.35,
17,19,9/19/2014 8:39:02 PM,Dark,3/21/1980 8:38:46 PM,3/21/1980 8:38:51 PM,5,-0.06,0.29,
18,20,9/19/2014 8:49:15 PM,Dark,3/21/1980 8:48:58 PM,3/21/1980 8:49:05 PM,7,-0.03,0.26,
18,21,9/19/2014 8:49:35 PM,Dark,3/21/1980 8:49:20 PM,3/21/1980 8:49:24 PM,4,0.04,0.30,
18,22,9/19/2014 8:50:24 PM,Dark,3/21/1980 8:50:01 PM,3/21/1980 8:50:13 PM,12,0.10,0.40,
18,23,9/19/2014 8:51:42 PM,Dark,3/21/1980 8:51:24 PM,3/21/1980 8:51:32 PM,8,-0.06,0.34,
18,24,9/19/2014 8:54:54 PM,Dark,3/21/1980 8:54:39 PM,3/21/1980 8:54:43 PM,4,-0.04,0.30,
19,25,9/19/2014 9:02:12 PM,Dark,3/21/1980 9:01:47 PM,3/21/1980 9:02:01 PM,14,0.03,0.34,
19,26,9/19/2014 9:03:40 PM,Dark,3/21/1980 9:03:18 PM,3/21/1980 9:03:29 PM,11,-0.09,0.25,
19,27,9/19/2014 9:16:24 PM,Dark,3/21/1980 9:16:06 PM,3/21/1980 9:16:14 PM,8,0.18,0.42,
20,28,9/19/2014 9:20:52 PM,Dark,3/21/1980 9:20:34 PM,3/21/1980 9:20:42 PM,8,0.04,0.46,
20,29,9/19/2014 9:34:48 PM,Dark,3/21/1980 9:34:30 PM,3/21/1980 9:34:37 PM,7,-0.04,0.43,
21,30,9/19/2014 9:43:47 PM,Dark,3/21/1980 9:43:31 PM,3/21/1980 9:43:37 PM,6,0.04,0.47,
23,31,9/19/2014 10:10:49 PM,Dark,3/21/1980 10:10:26 PM,3/21/1980 10:10:39 PM,13,0.04,0.51,
23,32,9/19/2014 10:12:22 PM,Dark,3/21/1980 10:10:55 PM,3/21/1980 10:12:12 PM,77,0.06,0.56,
25,33,9/19/2014 10:51:57 PM,Dark,3/21/1980 10:51:27 PM,3/21/1980 10:51:46 PM,19,0.05,0.61,
26,34,9/19/2014 11:04:51 PM,Dark,3/21/1980 11:03:47 PM,3/21/1980 11:04:40 PM,53,0.12,0.73,
26,35,9/19/2014 11:10:53 PM,Dark,3/21/1980 11:10:23 PM,3/21/1980 11:10:42 PM,19,0.03,0.76,
26,36,9/19/2014 11:15:17 PM,Dark,3/21/1980 11:15:00 PM,3/21/1980 11:15:06 PM,6,0.03,0.79,
27,37,9/19/2014 11:18:36 PM,Dark,3/21/1980 11:16:55 PM,3/21/1980 11:18:25 PM,90,0.06,0.85,
27,38,9/19/2014 11:29:50 PM,Dark,3/21/1980 11:29:36 PM,3/21/1980 11:29:39 PM,3,-0.04,0.81,
