Interval,Sample #,Date/Time,Light/Dark,Start Time,End Time,Duration (s),Weight (g),Accumulated (g),
1,1,9/19/2014 3:55:27 PM,Light,3/20/1980 3:55:13 PM,3/20/1980 3:55:16 PM,3,1.43,1.43,
1,2,9/19/2014 3:56:41 PM,Light,3/20/1980 3:55:40 PM,3/20/1980 3:56:31 PM,51,-1.05,0.38,
1,3,9/19/2014 3:59:15 PM,Light,3/20/1980 3:58:57 PM,3/20/1980 3:59:04 PM,7,0.12,0.50,
1,4,9/19/2014 4:02:00 PM,Light,3/20/1980 4:01:46 PM,3/20/1980 4:01:50 PM,4,0.05,0.55,
1,5,9/19/2014 4:10:40 PM,Light,3/20/1980 4:10:12 PM,3/20/1980 4:10:30 PM,18,0.07,0.62,
2,6,9/19/2014 4:24:37 PM,Light,3/20/1980 4:24:23 PM,3/20/1980 4:24:26 PM,3,0.08,0.70,
4,7,9/19/2014 4:46:26 PM,Light,3/20/1980 4:46:13 PM,3/20/1980 4:46:15 PM,2,-0.10,0.60,
4,8,9/19/2014 4:54:47 PM,Light,3/20/1980 4:54:33 PM,3/20/1980 4:54:36 PM,3,0.10,0.70,
5,9,9/19/2014 5:09:26 PM,Light,3/20/1980 5:09:13 PM,3/20/1980 5:09:15 PM,2,0.08,0.78,
6,10,9/19/2014 5:24:17 PM,Light,3/20/1980 5:23:55 PM,3/20/1980 5:24:06 PM,11,-0.30,0.48,
6,11,9/19/2014 5:32:18 PM,Light,3/20/1980 5:32:04 PM,3/20/1980 5:32:07 PM,3,0.10,0.58,
8,12,9/19/2014 5:56:24 PM,Light,3/20/1980 5:56:11 PM,3/20/1980 5:56:14 PM,3,-0.05,0.53,
8,13,9/19/2014 6:02:55 PM,Light,3/20/1980 6:02:31 PM,3/20/1980 6:02:45 PM,14,-0.06,0.47,
9,14,9/19/2014 6:25:42 PM,Light,3/20/1980 6:25:30 PM,3/20/1980 6:25:32 PM,2,0.11,0.58,
10,15,9/19/2014 6:36:08 PM,Light,3/20/1980 6:35:46 PM,3/20/1980 6:35:57 PM,11,0.10,0.68,
10,16,9/19/2014 6:37:45 PM,Light,3/20/1980 6:37:22 PM,3/20/1980 6:37:35 PM,13,-0.15,0.53,
11,17,9/19/2014 6:52:22 PM,Dark,3/20/1980 6:52:09 PM,3/20/1980 6:52:12 PM,3,-0.25,0.28,
11,18,9/19/2014 6:55:11 PM,Dark,3/20/1980 6:54:44 PM,3/20/1980 6:55:00 PM,16,0.16,0.44,
12,19,9/19/2014 7:03:32 PM,Dark,3/20/1980 7:03:12 PM,3/20/1980 7:03:22 PM,10,0.19,0.62,
12,20,9/19/2014 7:07:23 PM,Dark,3/20/1980 7:07:10 PM,3/20/1980 7:07:12 PM,2,0.11,0.74,
12,21,9/19/2014 7:13:21 PM,Dark,3/20/1980 7:12:36 PM,3/20/1980 7:13:10 PM,34,-0.88,-0.14,
12,22,9/19/2014 7:13:38 PM,Dark,3/20/1980 7:13:24 PM,3/20/1980 7:13:27 PM,3,1.17,1.03,
14,23,9/19/2014 7:47:13 PM,Dark,3/20/1980 7:44:05 PM,3/20/1980 7:47:03 PM,178,0.09,1.12,
14,24,9/19/2014 7:52:02 PM,Dark,3/20/1980 7:51:48 PM,3/20/1980 7:51:51 PM,3,-0.03,1.09,
14,25,9/19/2014 7:52:52 PM,Dark,3/20/1980 7:52:36 PM,3/20/1980 7:52:41 PM,5,0.70,1.79,
15,26,9/19/2014 8:08:05 PM,Dark,3/20/1980 8:07:49 PM,3/20/1980 8:07:55 PM,6,0.08,1.86,
16,27,9/19/2014 8:22:16 PM,Dark,3/20/1980 8:22:03 PM,3/20/1980 8:22:06 PM,3,0.06,1.93,
16,28,9/19/2014 8:23:54 PM,Dark,3/20/1980 8:23:10 PM,3/20/1980 8:23:43 PM,33,0.05,1.98,
16,29,9/19/2014 8:25:43 PM,Dark,3/20/1980 8:24:58 PM,3/20/1980 8:25:33 PM,35,0.06,2.03,
18,30,9/19/2014 8:47:06 PM,Dark,3/21/1980 8:45:46 PM,3/21/1980 8:46:55 PM,69,0.03,2.07,
19,31,9/19/2014 9:05:42 PM,Dark,3/21/1980 9:05:20 PM,3/21/1980 9:05:31 PM,11,-0.04,2.03,
19,32,9/19/2014 9:11:52 PM,Dark,3/21/1980 9:11:14 PM,3/21/1980 9:11:42 PM,28,0.13,2.16,
19,33,9/19/2014 9:17:04 PM,Dark,3/21/1980 9:16:28 PM,3/21/1980 9:16:54 PM,26,-0.09,2.07,
20,34,9/19/2014 9:23:36 PM,Dark,3/21/1980 9:23:02 PM,3/21/1980 9:23:25 PM,23,0.11,2.19,
20,35,9/19/2014 9:24:43 PM,Dark,3/21/1980 9:24:13 PM,3/21/1980 9:24:32 PM,19,-0.20,1.98,
20,36,9/19/2014 9:32:37 PM,Dark,3/21/1980 9:32:14 PM,3/21/1980 9:32:26 PM,12,0.14,2.12,
21,37,9/19/2014 9:39:50 PM,Dark,3/21/1980 9:37:40 PM,3/21/1980 9:39:39 PM,119,0.22,2.34,
22,38,9/19/2014 10:00:02 PM,Dark,3/21/1980 9:59:48 PM,3/21/1980 9:59:51 PM,3,0.17,2.51,
22,39,9/19/2014 10:03:41 PM,Dark,3/21/1980 10:03:03 PM,3/21/1980 10:03:31 PM,28,-0.23,2.28,
23,40,9/19/2014 10:09:12 PM,Dark,3/21/1980 10:08:58 PM,3/21/1980 10:09:01 PM,3,-0.05,2.23,
23,41,9/19/2014 10:12:45 PM,Dark,3/21/1980 10:12:18 PM,3/21/1980 10:12:34 PM,16,0.23,2.46,
23,42,9/19/2014 10:16:57 PM,Dark,3/21/1980 10:16:32 PM,3/21/1980 10:16:46 PM,14,-0.18,2.28,
24,43,9/19/2014 10:35:32 PM,Dark,3/21/1980 10:33:08 PM,3/21/1980 10:35:21 PM,133,0.33,2.61,
24,44,9/19/2014 10:38:52 PM,Dark,3/21/1980 10:38:27 PM,3/21/1980 10:38:41 PM,14,-0.05,2.56,
25,45,9/19/2014 10:43:32 PM,Dark,3/21/1980 10:43:16 PM,3/21/1980 10:43:21 PM,5,-0.10,2.46,
25,46,9/19/2014 10:55:33 PM,Dark,3/21/1980 10:53:29 PM,3/21/1980 10:55:22 PM,113,0.12,2.58,
25,47,9/19/2014 10:56:33 PM,Dark,3/21/1980 10:56:08 PM,3/21/1980 10:56:23 PM,15,0.13,2.71,
25,48,9/19/2014 10:59:47 PM,Dark,3/21/1980 10:59:07 PM,3/21/1980 10:59:36 PM,29,-0.09,2.62,
26,49,9/19/2014 11:03:44 PM,Dark,3/21/1980 11:03:03 PM,3/21/1980 11:03:33 PM,30,-0.12,2.50,
26,50,9/19/2014 11:11:15 PM,Dark,3/21/1980 11:11:01 PM,3/21/1980 11:11:05 PM,4,0.09,2.59,
26,51,9/19/2014 11:13:44 PM,Dark,3/21/1980 11:12:56 PM,3/21/1980 11:13:34 PM,38,0.17,2.76,
26,52,9/19/2014 11:14:10 PM,Dark,3/21/1980 11:13:55 PM,3/21/1980 11:14:00 PM,5,-0.04,2.73,
26,53,9/19/2014 11:14:34 PM,Dark,3/21/1980 11:14:17 PM,3/21/1980 11:14:23 PM,6,-0.11,2.62,
26,54,9/19/2014 11:15:22 PM,Dark,3/21/1980 11:15:10 PM,3/21/1980 11:15:11 PM,1,0.27,2.89,
27,55,9/19/2014 11:18:21 PM,Dark,3/21/1980 11:17:54 PM,3/21/1980 11:18:11 PM,17,0.23,3.12,
27,56,9/19/2014 11:26:55 PM,Dark,3/21/1980 11:24:04 PM,3/21/1980 11:26:43 PM,159,-0.12,3.00,
27,57,9/19/2014 11:28:16 PM,Dark,3/21/1980 11:27:54 PM,3/21/1980 11:28:05 PM,11,-0.05,2.95,
28,58,9/19/2014 11:39:00 PM,Dark,3/21/1980 11:37:34 PM,3/21/1980 11:38:50 PM,76,0.04,2.99,
28,59,9/19/2014 11:49:10 PM,Dark,3/21/1980 11:48:47 PM,3/21/1980 11:49:00 PM,13,0.16,3.15,
28,60,9/19/2014 11:50:27 PM,Dark,3/21/1980 11:50:07 PM,3/21/1980 11:50:16 PM,9,0.09,3.24,
29,61,9/19/2014 11:53:48 PM,Dark,3/21/1980 11:53:34 PM,3/21/1980 11:53:37 PM,3,-0.03,3.20,
29,62,9/19/2014 11:54:25 PM,Dark,3/21/1980 11:53:50 PM,3/21/1980 11:54:14 PM,24,0.08,3.28,
29,63,9/19/2014 11:55:29 PM,Dark,3/21/1980 11:55:14 PM,3/21/1980 11:55:19 PM,5,-0.09,3.19,
29,64,9/19/2014 11:59:56 PM,Dark,3/21/1980 11:59:20 PM,3/21/1980 11:59:45 PM,25,-0.12,3.07,
29,65,9/20/2014 12:02:11 AM,Dark,3/21/1980 12:00:01 AM,3/21/1980 12:02:01 AM,120,0.07,3.14,
29,66,9/20/2014 12:05:59 AM,Dark,3/21/1980 12:05:33 AM,3/21/1980 12:05:48 AM,15,0.34,3.49,
30,67,9/20/2014 12:09:41 AM,Dark,3/21/1980 12:09:25 AM,3/21/1980 12:09:30 AM,5,-0.11,3.38,
30,68,9/20/2014 12:10:20 AM,Dark,3/21/1980 12:10:05 AM,3/21/1980 12:10:09 AM,4,0.04,3.42,
30,69,9/20/2014 12:11:41 AM,Dark,3/21/1980 12:11:28 AM,3/21/1980 12:11:30 AM,2,-0.08,3.35,
30,70,9/20/2014 12:13:05 AM,Dark,3/21/1980 12:12:49 AM,3/21/1980 12:12:55 AM,6,0.21,3.56,
30,71,9/20/2014 12:14:10 AM,Dark,3/21/1980 12:13:56 AM,3/21/1980 12:14:00 AM,4,-0.11,3.44,
30,72,9/20/2014 12:15:08 AM,Dark,3/21/1980 12:14:54 AM,3/21/1980 12:14:58 AM,4,0.12,3.56,
30,73,9/20/2014 12:15:40 AM,Dark,3/21/1980 12:15:20 AM,3/21/1980 12:15:30 AM,10,-0.17,3.39,
30,74,9/20/2014 12:17:37 AM,Dark,3/21/1980 12:17:09 AM,3/21/1980 12:17:27 AM,18,0.17,3.57,
30,75,9/20/2014 12:19:48 AM,Dark,3/21/1980 12:19:29 AM,3/21/1980 12:19:37 AM,8,-0.06,3.50,
30,76,9/20/2014 12:24:20 AM,Dark,3/21/1980 12:23:47 AM,3/21/1980 12:24:10 AM,23,-0.14,3.37,
31,77,9/20/2014 12:26:15 AM,Dark,3/21/1980 12:25:30 AM,3/21/1980 12:26:05 AM,35,0.06,3.42,
31,78,9/20/2014 12:27:06 AM,Dark,3/21/1980 12:26:36 AM,3/21/1980 12:26:56 AM,20,0.18,3.60,
31,79,9/20/2014 12:33:20 AM,Dark,3/21/1980 12:32:16 AM,3/21/1980 12:33:09 AM,53,-0.15,3.46,
31,80,9/20/2014 12:34:02 AM,Dark,3/21/1980 12:33:45 AM,3/21/1980 12:33:51 AM,6,0.11,3.57,
31,81,9/20/2014 12:35:27 AM,Dark,3/21/1980 12:35:14 AM,3/21/1980 12:35:16 AM,2,-0.22,3.35,
31,82,9/20/2014 12:38:39 AM,Dark,3/21/1980 12:38:09 AM,3/21/1980 12:38:29 AM,20,-0.19,3.17,
32,83,9/20/2014 12:43:59 AM,Dark,3/21/1980 12:43:46 AM,3/21/1980 12:43:49 AM,3,0.10,3.26,
32,84,9/20/2014 12:46:42 AM,Dark,3/21/1980 12:45:07 AM,3/21/1980 12:46:31 AM,84,-0.08,3.18,
33,85,9/20/2014 1:01:51 AM,Dark,3/21/1980 1:01:30 AM,3/21/1980 1:01:41 AM,11,0.07,3.25,
33,86,9/20/2014 1:04:37 AM,Dark,3/21/1980 1:04:24 AM,3/21/1980 1:04:26 AM,2,-0.09,3.16,
33,87,9/20/2014 1:06:28 AM,Dark,3/21/1980 1:06:08 AM,3/21/1980 1:06:18 AM,10,0.23,3.39,
33,88,9/20/2014 1:07:46 AM,Dark,3/21/1980 1:07:06 AM,3/21/1980 1:07:35 AM,29,0.04,3.43,
34,89,9/20/2014 1:16:08 AM,Dark,3/21/1980 1:14:27 AM,3/21/1980 1:15:58 AM,91,0.06,3.49,
34,90,9/20/2014 1:30:08 AM,Dark,3/21/1980 1:29:41 AM,3/21/1980 1:29:57 AM,16,-0.04,3.45,
35,91,9/20/2014 1:37:42 AM,Dark,3/21/1980 1:37:29 AM,3/21/1980 1:37:31 AM,2,-0.08,3.37,
35,92,9/20/2014 1:38:49 AM,Dark,3/21/1980 1:38:25 AM,3/21/1980 1:38:38 AM,13,0.14,3.52,
35,93,9/20/2014 1:39:15 AM,Dark,3/21/1980 1:38:51 AM,3/21/1980 1:39:04 AM,13,-0.03,3.48,
35,94,9/20/2014 1:44:38 AM,Dark,3/21/1980 1:44:08 AM,3/21/1980 1:44:27 AM,19,-0.10,3.38,
35,95,9/20/2014 1:46:58 AM,Dark,3/21/1980 1:45:13 AM,3/21/1980 1:46:47 AM,94,-0.28,3.10,
36,96,9/20/2014 1:55:08 AM,Dark,3/21/1980 1:54:14 AM,3/21/1980 1:54:58 AM,44,0.07,3.18,
36,97,9/20/2014 1:55:30 AM,Dark,3/21/1980 1:55:16 AM,3/21/1980 1:55:19 AM,3,0.06,3.23,
36,98,9/20/2014 2:00:31 AM,Dark,3/21/1980 2:00:17 AM,3/21/1980 2:00:20 AM,3,-0.03,3.20,
36,99,9/20/2014 2:02:53 AM,Dark,3/21/1980 2:02:33 AM,3/21/1980 2:02:42 AM,9,-0.17,3.03,
37,100,9/20/2014 2:19:53 AM,Dark,3/21/1980 2:19:13 AM,3/21/1980 2:19:42 AM,29,0.09,3.11,
38,101,9/20/2014 2:35:27 AM,Dark,3/21/1980 2:33:58 AM,3/21/1980 2:35:17 AM,79,0.10,3.22,
39,102,9/20/2014 2:53:27 AM,Dark,3/21/1980 2:52:08 AM,3/21/1980 2:53:17 AM,69,0.14,3.36,
39,103,9/20/2014 2:56:48 AM,Dark,3/21/1980 2:56:25 AM,3/21/1980 2:56:38 AM,13,-0.15,3.21,
39,104,9/20/2014 2:57:33 AM,Dark,3/21/1980 2:57:05 AM,3/21/1980 2:57:22 AM,17,-0.05,3.15,
40,105,9/20/2014 2:59:14 AM,Dark,3/21/1980 2:58:59 AM,3/21/1980 2:59:04 AM,5,0.07,3.22,
40,106,9/20/2014 3:04:15 AM,Dark,3/21/1980 3:03:33 AM,3/21/1980 3:04:04 AM,31,-0.16,3.06,
40,107,9/20/2014 3:13:35 AM,Dark,3/21/1980 3:13:17 AM,3/21/1980 3:13:25 AM,8,0.07,3.13,
41,108,9/20/2014 3:19:41 AM,Dark,3/21/1980 3:19:27 AM,3/21/1980 3:19:31 AM,4,-0.03,3.10,
41,109,9/20/2014 3:25:17 AM,Dark,3/21/1980 3:24:59 AM,3/21/1980 3:25:06 AM,7,-0.15,2.95,
41,110,9/20/2014 3:28:24 AM,Dark,3/21/1980 3:27:55 AM,3/21/1980 3:28:14 AM,19,0.10,3.05,
41,111,9/20/2014 3:28:57 AM,Dark,3/21/1980 3:28:43 AM,3/21/1980 3:28:46 AM,3,0.11,3.17,
42,112,9/20/2014 3:35:42 AM,Dark,3/21/1980 3:34:13 AM,3/21/1980 3:35:31 AM,78,0.23,3.40,
43,113,9/20/2014 3:55:37 AM,Dark,3/21/1980 3:55:25 AM,3/21/1980 3:55:27 AM,2,-0.03,3.36,
43,114,9/20/2014 4:02:54 AM,Dark,3/21/1980 4:02:12 AM,3/21/1980 4:02:43 AM,31,-0.21,3.16,
44,115,9/20/2014 4:11:09 AM,Dark,3/21/1980 4:10:25 AM,3/21/1980 4:10:58 AM,33,0.04,3.20,
44,116,9/20/2014 4:12:16 AM,Dark,3/21/1980 4:12:02 AM,3/21/1980 4:12:05 AM,3,0.15,3.35,
44,117,9/20/2014 4:14:03 AM,Dark,3/21/1980 4:12:37 AM,3/21/1980 4:13:52 AM,75,0.11,3.46,
44,118,9/20/2014 4:17:00 AM,Dark,3/21/1980 4:16:44 AM,3/21/1980 4:16:49 AM,5,0.07,3.52,
44,119,9/20/2014 4:19:57 AM,Dark,3/21/1980 4:19:44 AM,3/21/1980 4:19:47 AM,3,-0.18,3.34,
44,120,9/20/2014 4:21:41 AM,Dark,3/21/1980 4:21:28 AM,3/21/1980 4:21:30 AM,2,-0.09,3.26,
45,121,9/20/2014 4:23:24 AM,Dark,3/21/1980 4:23:07 AM,3/21/1980 4:23:14 AM,7,-0.08,3.18,
45,122,9/20/2014 4:27:06 AM,Dark,3/21/1980 4:26:35 AM,3/21/1980 4:26:55 AM,20,0.12,3.30,
45,123,9/20/2014 4:32:11 AM,Dark,3/21/1980 4:31:58 AM,3/21/1980 4:32:01 AM,3,-0.04,3.26,
45,124,9/20/2014 4:39:21 AM,Dark,3/21/1980 4:39:03 AM,3/21/1980 4:39:10 AM,7,0.08,3.34,
46,125,9/20/2014 4:41:07 AM,Dark,3/21/1980 4:39:23 AM,3/21/1980 4:40:57 AM,94,-0.22,3.12,
46,126,9/20/2014 4:41:37 AM,Dark,3/21/1980 4:41:24 AM,3/21/1980 4:41:26 AM,2,0.11,3.23,
46,127,9/20/2014 4:56:23 AM,Dark,3/21/1980 4:56:10 AM,3/21/1980 4:56:12 AM,2,0.10,3.33,
47,128,9/20/2014 5:00:40 AM,Dark,3/21/1980 4:57:59 AM,3/21/1980 5:00:30 AM,151,0.35,3.68,
47,129,9/20/2014 5:03:48 AM,Dark,3/21/1980 5:03:20 AM,3/21/1980 5:03:37 AM,17,-0.20,3.49,
47,130,9/20/2014 5:05:10 AM,Dark,3/21/1980 5:04:34 AM,3/21/1980 5:04:59 AM,25,0.10,3.59,
47,131,9/20/2014 5:06:20 AM,Dark,3/21/1980 5:05:24 AM,3/21/1980 5:06:09 AM,45,-0.08,3.51,
49,132,9/20/2014 5:32:34 AM,Dark,3/21/1980 5:32:17 AM,3/21/1980 5:32:24 AM,7,0.20,3.71,
50,133,9/20/2014 5:50:06 AM,Dark,3/21/1980 5:49:50 AM,3/21/1980 5:49:56 AM,6,0.03,3.74,
50,134,9/20/2014 5:55:57 AM,Dark,3/21/1980 5:55:45 AM,3/21/1980 5:55:47 AM,2,0.10,3.84,
50,135,9/20/2014 6:03:20 AM,Dark,3/21/1980 6:01:40 AM,3/21/1980 6:03:09 AM,89,0.04,3.88,
51,136,9/20/2014 6:05:32 AM,Dark,3/21/1980 6:05:08 AM,3/21/1980 6:05:22 AM,14,0.06,3.94,
51,137,9/20/2014 6:06:40 AM,Dark,3/21/1980 6:06:06 AM,3/21/1980 6:06:29 AM,23,0.03,3.97,
53,138,9/20/2014 6:43:40 AM,Dark,3/21/1980 6:43:21 AM,3/21/1980 6:43:30 AM,9,0.03,4.00,
53,139,9/20/2014 6:44:10 AM,Dark,3/21/1980 6:43:50 AM,3/21/1980 6:43:59 AM,9,-0.04,3.96,
53,140,9/20/2014 6:47:20 AM,Dark,3/21/1980 6:45:31 AM,3/21/1980 6:47:09 AM,98,0.09,4.05,
55,141,9/20/2014 7:27:32 AM,Light,3/21/1980 7:27:18 AM,3/21/1980 7:27:20 AM,2,0.19,4.23,
57,142,9/20/2014 7:50:19 AM,Light,3/21/1980 7:50:06 AM,3/21/1980 7:50:09 AM,3,-0.10,4.13,
59,143,9/20/2014 8:21:35 AM,Light,3/21/1980 8:21:21 AM,3/21/1980 8:21:25 AM,4,0.03,4.17,
60,144,9/20/2014 8:42:24 AM,Light,3/21/1980 8:41:46 AM,3/21/1980 8:42:14 AM,28,0.04,4.21,
60,145,9/20/2014 8:44:59 AM,Light,3/21/1980 8:44:44 AM,3/21/1980 8:44:48 AM,4,0.16,4.37,
60,146,9/20/2014 8:47:20 AM,Light,3/21/1980 8:45:29 AM,3/21/1980 8:47:09 AM,100,-0.16,4.21,
