Interval,Sample #,Date/Time,Light/Dark,Start Time,End Time,Duration (s),Weight (g),Accumulated (g),
2,1,9/19/2014 4:25:33 PM,Light,3/20/1980 3:55:34 PM,3/20/1980 4:25:22 PM,1788,0.21,0.21,
9,2,9/19/2014 6:13:18 PM,Light,3/20/1980 5:15:14 PM,3/20/1980 6:13:07 PM,3473,0.05,0.26,
11,3,9/19/2014 6:54:20 PM,Light,3/20/1980 6:13:19 PM,3/20/1980 6:54:10 PM,2451,-0.12,0.14,
13,4,9/19/2014 7:33:47 PM,Dark,3/20/1980 6:54:21 PM,3/20/1980 7:33:36 PM,2355,0.27,0.41,
14,5,9/19/2014 7:37:00 PM,Dark,3/20/1980 7:33:47 PM,3/20/1980 7:36:49 PM,182,-0.21,0.20,
16,6,9/19/2014 8:11:15 PM,Dark,3/20/1980 7:37:01 PM,3/20/1980 8:11:05 PM,2044,0.12,0.31,
16,7,9/19/2014 8:23:21 PM,Dark,3/20/1980 8:18:00 PM,3/20/1980 8:23:10 PM,310,0.07,0.38,
21,8,9/19/2014 9:45:54 PM,Dark,3/21/1980 9:31:16 PM,3/21/1980 9:45:43 PM,867,0.09,0.47,
30,9,9/20/2014 12:12:27 AM,Dark,3/21/1980 9:45:55 PM,3/21/1980 12:12:17 AM,8782,0.35,0.81,
30,10,9/20/2014 12:13:11 AM,Dark,3/21/1980 12:12:28 AM,3/21/1980 12:13:01 AM,33,-0.09,0.72,
31,11,9/20/2014 12:39:49 AM,Dark,3/21/1980 12:13:12 AM,3/21/1980 12:39:38 AM,1586,-0.12,0.60,
34,12,9/20/2014 1:16:37 AM,Dark,3/21/1980 12:39:51 AM,3/21/1980 1:16:27 AM,2196,0.55,1.15,
39,13,9/20/2014 2:47:41 AM,Dark,3/21/1980 1:16:39 AM,3/21/1980 2:47:30 AM,5451,0.21,1.36,
39,14,9/20/2014 2:49:21 AM,Dark,3/21/1980 2:47:42 AM,3/21/1980 2:49:11 AM,89,-0.22,1.14,
41,15,9/20/2014 3:20:40 AM,Dark,3/21/1980 3:14:58 AM,3/21/1980 3:20:30 AM,332,0.13,1.27,
42,16,9/20/2014 3:45:42 AM,Dark,3/21/1980 3:20:42 AM,3/21/1980 3:45:31 AM,1489,0.25,1.52,
49,17,9/20/2014 5:42:23 AM,Dark,3/21/1980 3:45:44 AM,3/21/1980 5:42:12 AM,6988,0.07,1.59,
53,18,9/20/2014 6:39:53 AM,Dark,3/21/1980 5:42:24 AM,3/21/1980 6:39:43 AM,3439,-0.07,1.52,
53,19,9/20/2014 6:40:46 AM,Dark,3/21/1980 6:39:55 AM,3/21/1980 6:40:36 AM,41,0.11,1.63,
55,20,9/20/2014 7:20:57 AM,Light,3/21/1980 7:18:04 AM,3/21/1980 7:20:47 AM,163,-0.12,1.51,
55,21,9/20/2014 7:25:59 AM,Light,3/21/1980 7:21:05 AM,3/21/1980 7:25:48 AM,283,-0.22,1.30,
59,22,9/20/2014 8:27:23 AM,Light,3/21/1980 7:25:59 AM,3/21/1980 8:27:13 AM,3674,0.22,1.51,
61,23,9/20/2014 9:04:17 AM,Light,3/21/1980 8:48:45 AM,3/21/1980 9:04:06 AM,921,0.10,1.62,
62,24,9/20/2014 9:19:24 AM,Light,3/21/1980 9:04:19 AM,3/21/1980 9:19:13 AM,894,-0.27,1.34,
63,25,9/20/2014 9:36:48 AM,Light,3/21/1980 9:19:26 AM,3/21/1980 9:36:38 AM,1032,0.04,1.39,
64,26,9/20/2014 9:54:55 AM,Light,3/21/1980 9:42:07 AM,3/21/1980 9:54:44 AM,757,0.12,1.50,
