Interval,Sample #,Date/Time,Light/Dark,Start Time,End Time,Duration (s),Weight (g),Accumulated (g),
1,1,9/15/2014 5:17:25 PM,Light,3/16/1980 5:16:24 PM,3/16/1980 5:17:14 PM,50,-0.30,-0.30,
1,2,9/15/2014 5:19:30 PM,Light,3/16/1980 5:19:09 PM,3/16/1980 5:19:19 PM,10,0.24,-0.05,
1,3,9/15/2014 5:20:03 PM,Light,3/16/1980 5:19:34 PM,3/16/1980 5:19:53 PM,19,-0.12,-0.17,
1,4,9/15/2014 5:23:20 PM,Light,3/16/1980 5:20:29 PM,3/16/1980 5:23:08 PM,159,0.93,0.75,
2,5,9/15/2014 5:54:07 PM,Light,3/16/1980 5:53:31 PM,3/16/1980 5:53:57 PM,26,0.03,0.79,
2,6,9/15/2014 5:54:37 PM,Light,3/16/1980 5:54:09 PM,3/16/1980 5:54:27 PM,18,0.19,0.98,
3,7,9/15/2014 6:10:15 PM,Light,3/16/1980 6:10:03 PM,3/16/1980 6:10:05 PM,2,0.03,1.01,
4,8,9/15/2014 6:33:30 PM,Light,3/16/1980 6:31:52 PM,3/16/1980 6:33:19 PM,87,0.24,1.25,
4,9,9/15/2014 6:43:45 PM,Light,3/16/1980 6:43:13 PM,3/16/1980 6:43:35 PM,22,0.06,1.31,
4,10,9/15/2014 6:50:41 PM,Light,3/16/1980 6:48:46 PM,3/16/1980 6:50:29 PM,103,0.07,1.38,
5,11,9/15/2014 7:07:40 PM,Dark,3/16/1980 7:07:19 PM,3/16/1980 7:07:30 PM,11,0.05,1.43,
5,12,9/15/2014 7:10:41 PM,Dark,3/16/1980 7:08:11 PM,3/16/1980 7:10:31 PM,140,0.15,1.58,
5,13,9/15/2014 7:14:36 PM,Dark,3/16/1980 7:14:16 PM,3/16/1980 7:14:25 PM,9,0.03,1.61,
6,14,9/15/2014 7:30:08 PM,Dark,3/16/1980 7:28:48 PM,3/16/1980 7:29:58 PM,70,0.04,1.65,
6,15,9/15/2014 7:31:59 PM,Dark,3/16/1980 7:31:45 PM,3/16/1980 7:31:49 PM,4,0.03,1.69,
6,16,9/15/2014 7:42:54 PM,Dark,3/16/1980 7:41:15 PM,3/16/1980 7:42:43 PM,88,0.09,1.78,
6,17,9/15/2014 7:44:26 PM,Dark,3/16/1980 7:44:12 PM,3/16/1980 7:44:16 PM,4,-0.09,1.69,
7,18,9/15/2014 7:55:41 PM,Dark,3/16/1980 7:55:22 PM,3/16/1980 7:55:31 PM,9,0.05,1.74,
7,19,9/15/2014 7:58:39 PM,Dark,3/16/1980 7:58:12 PM,3/16/1980 7:58:28 PM,16,-0.10,1.64,
7,20,9/15/2014 8:00:15 PM,Dark,3/16/1980 7:58:43 PM,3/16/1980 8:00:05 PM,82,0.05,1.69,
7,21,9/15/2014 8:02:17 PM,Dark,3/16/1980 8:01:51 PM,3/16/1980 8:02:06 PM,15,0.03,1.72,
7,22,9/15/2014 8:02:45 PM,Dark,3/16/1980 8:02:28 PM,3/16/1980 8:02:35 PM,7,0.05,1.77,
7,23,9/15/2014 8:09:21 PM,Dark,3/16/1980 8:08:19 PM,3/16/1980 8:09:10 PM,51,0.06,1.83,
7,24,9/15/2014 8:11:06 PM,Dark,3/16/1980 8:09:36 PM,3/16/1980 8:10:55 PM,79,0.07,1.90,
7,25,9/15/2014 8:11:48 PM,Dark,3/16/1980 8:11:14 PM,3/16/1980 8:11:37 PM,23,0.03,1.93,
