Interval,Sample #,Date/Time,Light/Dark,Start Time,End Time,Duration (s),Weight (g),Accumulated (g),
1,1,9/15/2014 5:24:23 PM,Light,3/16/1980 5:24:07 PM,3/16/1980 5:24:12 PM,5,0.13,0.13,
1,2,9/15/2014 5:32:07 PM,Light,3/16/1980 5:31:15 PM,3/16/1980 5:31:55 PM,40,0.08,0.21,
2,3,9/15/2014 5:44:02 PM,Light,3/16/1980 5:43:12 PM,3/16/1980 5:43:51 PM,39,0.04,0.25,
3,4,9/15/2014 6:09:36 PM,Light,3/16/1980 6:09:21 PM,3/16/1980 6:09:25 PM,4,-0.04,0.21,
3,5,9/15/2014 6:14:04 PM,Light,3/16/1980 6:13:32 PM,3/16/1980 6:13:53 PM,21,0.06,0.28,
3,6,9/15/2014 6:20:15 PM,Light,3/16/1980 6:19:29 PM,3/16/1980 6:20:04 PM,35,0.14,0.41,
3,7,9/15/2014 6:21:40 PM,Light,3/16/1980 6:21:07 PM,3/16/1980 6:21:29 PM,22,0.04,0.45,
3,8,9/15/2014 6:23:57 PM,Light,3/16/1980 6:23:41 PM,3/16/1980 6:23:46 PM,5,0.10,0.55,
3,9,9/15/2014 6:26:59 PM,Light,3/16/1980 6:26:43 PM,3/16/1980 6:26:49 PM,6,0.04,0.59,
3,10,9/15/2014 6:31:31 PM,Light,3/16/1980 6:31:15 PM,3/16/1980 6:31:20 PM,5,0.03,0.62,
4,11,9/15/2014 6:42:51 PM,Light,3/16/1980 6:42:37 PM,3/16/1980 6:42:40 PM,3,0.05,0.68,
4,12,9/15/2014 6:46:28 PM,Light,3/16/1980 6:46:09 PM,3/16/1980 6:46:17 PM,8,-0.04,0.64,
4,13,9/15/2014 6:47:55 PM,Light,3/16/1980 6:47:02 PM,3/16/1980 6:47:44 PM,42,0.06,0.70,
4,14,9/15/2014 6:52:34 PM,Light,3/16/1980 6:52:08 PM,3/16/1980 6:52:23 PM,15,-0.05,0.65,
5,15,9/15/2014 6:57:53 PM,Dark,3/16/1980 6:57:33 PM,3/16/1980 6:57:42 PM,9,0.06,0.71,
5,16,9/15/2014 6:59:15 PM,Dark,3/16/1980 6:58:09 PM,3/16/1980 6:59:04 PM,55,0.06,0.77,
5,17,9/15/2014 7:00:25 PM,Dark,3/16/1980 7:00:08 PM,3/16/1980 7:00:14 PM,6,0.18,0.95,
5,18,9/15/2014 7:18:36 PM,Dark,3/16/1980 7:18:24 PM,3/16/1980 7:18:25 PM,1,0.17,1.12,
6,19,9/15/2014 7:40:54 PM,Dark,3/16/1980 7:40:09 PM,3/16/1980 7:40:43 PM,34,0.09,1.21,
6,20,9/15/2014 7:45:30 PM,Dark,3/16/1980 7:44:49 PM,3/16/1980 7:45:20 PM,31,0.06,1.27,
7,21,9/15/2014 8:04:04 PM,Dark,3/16/1980 8:03:31 PM,3/16/1980 8:03:53 PM,22,0.05,1.32,
7,22,9/15/2014 8:04:27 PM,Dark,3/16/1980 8:04:07 PM,3/16/1980 8:04:16 PM,9,0.04,1.36,
7,23,9/15/2014 8:13:30 PM,Dark,3/16/1980 8:12:54 PM,3/16/1980 8:13:19 PM,25,-0.11,1.25,
8,24,9/15/2014 8:16:43 PM,Dark,3/16/1980 8:16:23 PM,3/16/1980 8:16:32 PM,9,0.04,1.30,
8,25,9/15/2014 8:18:22 PM,Dark,3/16/1980 8:18:09 PM,3/16/1980 8:18:11 PM,2,0.07,1.37,
8,26,9/15/2014 8:19:50 PM,Dark,3/16/1980 8:19:32 PM,3/16/1980 8:19:40 PM,8,0.05,1.41,
8,27,9/15/2014 8:26:34 PM,Dark,3/16/1980 8:26:19 PM,3/16/1980 8:26:23 PM,4,0.05,1.47,
8,28,9/15/2014 8:30:03 PM,Dark,3/16/1980 8:29:49 PM,3/16/1980 8:29:52 PM,3,-0.04,1.42,
8,29,9/15/2014 8:31:06 PM,Dark,3/16/1980 8:30:32 PM,3/16/1980 8:30:56 PM,24,-0.15,1.28,
8,30,9/15/2014 8:31:39 PM,Dark,3/16/1980 8:31:15 PM,3/16/1980 8:31:29 PM,14,-0.03,1.24,
8,31,9/15/2014 8:37:20 PM,Dark,3/17/1980 8:36:37 PM,3/17/1980 8:37:10 PM,33,0.04,1.28,
8,32,9/15/2014 8:37:44 PM,Dark,3/17/1980 8:37:22 PM,3/17/1980 8:37:34 PM,12,0.28,1.56,
9,33,9/15/2014 8:39:25 PM,Dark,3/17/1980 8:39:04 PM,3/17/1980 8:39:14 PM,10,0.07,1.64,
9,34,9/15/2014 8:41:37 PM,Dark,3/17/1980 8:41:21 PM,3/17/1980 8:41:26 PM,5,0.04,1.68,
9,35,9/15/2014 8:44:49 PM,Dark,3/17/1980 8:44:27 PM,3/17/1980 8:44:38 PM,11,-0.11,1.57,
9,36,9/15/2014 8:45:06 PM,Dark,3/17/1980 8:44:52 PM,3/17/1980 8:44:55 PM,3,0.38,1.95,
9,37,9/15/2014 8:49:36 PM,Dark,3/17/1980 8:49:23 PM,3/17/1980 8:49:25 PM,2,-0.04,1.91,
9,38,9/15/2014 8:52:05 PM,Dark,3/17/1980 8:51:51 PM,3/17/1980 8:51:54 PM,3,0.09,1.99,
9,39,9/15/2014 8:54:04 PM,Dark,3/17/1980 8:53:19 PM,3/17/1980 8:53:53 PM,34,0.07,2.06,
9,40,9/15/2014 8:55:33 PM,Dark,3/17/1980 8:55:09 PM,3/17/1980 8:55:23 PM,14,-0.04,2.03,
9,41,9/15/2014 9:03:42 PM,Dark,3/17/1980 9:03:28 PM,3/17/1980 9:03:31 PM,3,0.09,2.11,
10,42,9/15/2014 9:06:28 PM,Dark,3/17/1980 9:05:57 PM,3/17/1980 9:06:18 PM,21,0.03,2.15,
10,43,9/15/2014 9:12:44 PM,Dark,3/17/1980 9:12:27 PM,3/17/1980 9:12:34 PM,7,0.15,2.30,
10,44,9/15/2014 9:18:55 PM,Dark,3/17/1980 9:18:09 PM,3/17/1980 9:18:45 PM,36,0.08,2.38,
